match_name,upc,sim_upc,sim_name
"HAMMOND'S CANDIES, SEA SALT CARAMEL DRIZZLE BRITTLE CRISPS",69135589378,691355000038,11f6 Car Fuse Box Black With 33 Pins Dc 12v 20a Replacement Premium
"HAMMOND'S CANDIES, SEA SALT CARAMEL DRIZZLE BRITTLE CRISPS",69135589378,691355000120,6038 Portable Emergency Blow Whistle Survival Camping Expedition Durable Strong
"HAMMOND'S CANDIES, SEA SALT CARAMEL DRIZZLE BRITTLE CRISPS",69135589378,691355000359,B1e2 Treatments Blinds Roller Shade Cluth Bracket Chain 25mm Kit Control Ends
"HAMMOND'S CANDIES, SEA SALT CARAMEL DRIZZLE BRITTLE CRISPS",69135589378,691355000434,368d F708 Accessories Pillows Head Neck Reliever Pillow Theraputic Support Relax
"HAMMOND'S CANDIES, SEA SALT CARAMEL DRIZZLE BRITTLE CRISPS",69135589378,691355000489,0420 B-7000 15ml Glue Multi-purpose Adhesive Super Power Strong Sticky Metal
"HAMMOND'S CANDIES, SEA SALT CARAMEL DRIZZLE BRITTLE CRISPS",69135589378,691355000700,C948 3pcs/set Dental Instruments Probe Plier Tweezers Hygie Tool High Quality
"HAMMOND'S CANDIES, SEA SALT CARAMEL DRIZZLE BRITTLE CRISPS",69135589378,691355000823,E97a Brand Baby Pram/buggy/chair Safe Belt Harness Multicolor Baby Stroller
"HAMMOND'S CANDIES, SEA SALT CARAMEL DRIZZLE BRITTLE CRISPS",69135589378,691355001240,Fly Fishing Lure Hook Bait Tackle Case Compartments Storage Box Container 1466
"HAMMOND'S CANDIES, SEA SALT CARAMEL DRIZZLE BRITTLE CRISPS",69135589378,691355001493,Creative Kids Wire Light Up Led Skeleton Rave Cosplay Costume Mask 1ce2
"HAMMOND'S CANDIES, SEA SALT CARAMEL DRIZZLE BRITTLE CRISPS",69135589378,691355002254,253a Eb5e 5359 Household Trip Lightweight Battery Converter 2pc Aaa To Aa Size
