upc,match_name,sim_upc,sim_name
3825237641,,38252000066,"Pass & Seymour PS5965OCC20 Premium Hi-Vis Plug, 15A, Orange"
3825237641,,38252000073,Opel Combo 71 1.4 6 Rib Multi V Drive Belt 94 To 01 Dayco 1340626 1340627
3825237641,,38252000080,Vw Golf Mk2 1.8 Handbrake Cable Rear 84 To 91 Hand Brake Parking Qh 191609721e
3825237641,,38252099374,PROTECT COMPUTER PRODUCTS Dell Latitude e3550 custom laptop cover DL1506100
3825237641,,38252100049,Christmas Flix Collectible Gumball Machine - Santa And Snowman - Noc
3825237641,,38252100063,Collectible Flix Gumball Machine Dispenser-holiday Christmas Snowman Gumball
3825237641,,38252100070,"Vintage Flix Gumball Dispen [Like PEZ] ?Hercules,?Megara,RarePrototype in Bag #3"
3825237641,,38252100506,Peanuts Linus Van Pelt Plush Finger Puppet
3825237641,,38252100551,Vintage 1999 Flix LUNCH BOX Candy Container Dexter's Labratory Cartoon Network
3825237641,,38252110017,Vintage Mighty Morphin Power Rangers Flix Candy Machine Set Of 5 Vintage
