upc,match_name,sim_upc,sim_name
3991569828,,39915000010,Russ Bears From The Past 15” Dark Brown Seated
3991569828,,39915000027,Teddy Bear Russ Berrie Limited Edition Collectible Bears From The Past Very Rare
3991569828,,39915000034,"Russ Berrie Le003 Ashford Brown Bear Limited Edition 25"" Jointed Mohair Box Coa"
3991569828,,39915000041,"Russ Brentton Bear, Vintage Limited Edition With Signed Paw. Very Rare Retired"
3991569828,,39915000058,"LRG Russ Berrie Limited Edition LE005 Collectible Bear Dochester Retired $1,500"
3991569828,,39915000065,"Russ Farrington Bear,vintage Limited Edition With Signed Paw. Very Rare Retired"
3991569828,,39915000072,Russ Berrie Limited Edition LE007 Collectible Bear From The Past Centennial
3991569828,,39915000089,"Russ Berrie 20"" Limited Edition Retired 2003 Signature Collection Wellesley Bear"
3991569828,,39915000096,"Women's Everlane The Lightweight Wide Leg Crop Stretch Cotton Pants, Size 12 - B"
3991569828,,39915000652,Russ Berrie & Co. Larisa Bear In Winter Coat W/stand
