upc,match_name,sim_upc,sim_name
729001148680,,7290010000814,"Abyssian Abyssinian Oil Shampoo Hydrate, Restore, Revitalize 500ml"
729001148680,,7290010000883,"Abyssian Abyssinian Oil Conditioner Detangle, Moisturize, Fortify 500ml"
729001148680,,7290010002023,Spice Middle Eastern Cuisine Turmeric 100g Maimons Kosher Parve No Msg
729001148680,,7290010002153,Spice Middle Eastern Cuisine Moroccan Hot Paprika Maimons Kosher No Msg 100g
729001148680,,7290010002306,Spice Middle Eastern Cuisine Spice For Meatballs Maimons Kosher No Msg
729001148680,,7290010002313,Spice Middle Eastern Cuisine Ras Al Chanoot Maimons Kosher No Msg
729001148680,,7290010002351,Spice Middle Eastern Cuisine Zaatar With Sesame Maimons Kosher No Msg Authentic
729001148680,,7290010002375,Spice Middle Eastern Cuisine Curry Powder Maimons Kosher No Msg
729001148680,,7290010003761,Ground Turmeric Curcumin Pure Spices Cooking Kosher Israel Best Quality 80gr
729001148680,,7290010003808,Zahatar (hyssop) Zaatar And Sesame Seasoning 80 Gr Powder Ground Spice Kosher
