upc,match_name,sim_upc,sim_name
7034643593,,70346000026,"Kraft Baking Caramel Bits, 11 oz Bag"
7034643593,,70346000057,"German Ww Artist's Pc Soldatenkalender 1941, Inf.-geschütz An Der Dendre, Artil"
7034643593,,70346000064,Tie / Track Rod End Fits Mazda Tribute Ep 3.0 00 To 08 Aj Joint Qh Ec0132280
7034643593,,70346000071,"Old German Ww Artist's Pc Auf Dem Vormarsch, Pferdekolonne, Horse"
7034643593,,70346000095,"Kraft Individually Wrapped Caramel Candy , 11 oz Bag"
7034643593,,70346000194,"Kraft Caramels, 4.25 Ounce (Pack of 12)"
7034643593,,70346000248,"Kraft Caramels, Fudgies Chocolate, 4 Ounce (Pack of 12)"
7034643593,,70346000255,Kraft Caramels 13 oz
7034643593,,70346000286,"Kraft Candies Kitchen Original Caramels, 8 Oz."
7034643593,,70346000293,"Kraft Candy Kitchen Soft Caramels, Sea Salt, 8 Ounce"
