upc,match_name,sim_upc,sim_name
750222681083,,7502220151263,(candle) Velitas Para Posadas Incluye Letania Para Pdeir Posada 20ct
750222681083,,7502220190019,Quiero Sentir Bonito-cd
750222681083,,7502220190057,Enrico Chapela - Antagonica CD
750222681083,,7502220190064,Trovadores De Veras
750222681083,,7502220190071,Acoso Textual
750222681083,,7502220190101,Susana Zabaleta: Te Busque (cd)
750222681083,,7502220190118,10 Compositores Mexicanos Siglos 19 y 20
750222681083,,7502220190132,Con El Alma En Cueros
750222681083,,7502220190149,Paradas Continuas
750222681083,,7502220190170,
