upc,match_name,sim_upc,sim_name
7237615340,,72376000052,Peugeot 405 15b 1.4 Timing Belt 87 To 92 K5a(tu3) Gates Top Quality Replacement
7237615340,,72376000076,"Dare Products DE 300 110 Volts Fence Energizer Plug In, Low Impedance - 0.75 Jou"
7237615340,,72376000083,Hit List
7237615340,,72376000793,Caramels Chocolate Tub 192 Count
7237615340,,72376000816,Caramels Sea Salt Tub 192 Count
7237615340,,72376000830,Caramels Orange Tub 192 Count
7237615340,,72376000854,Caramels Raspberry Tub 192 Count
7237615340,,72376001912,DARK CHOCOLATE STRIPED PECAN BRITTLE CRUNCH
7237615340,,72376001998,"Chocolate Covered Peanut Butter Pillows, 10 oz."
7237615340,,72376002247,Homestyle Caramel Candy 1 Box 48 Rolls
