upc,match_name,sim_upc,sim_name
7144303229,,71443000063,National 714436 Oil Seal
7144303229,,71443000070,Smart Forfour 453.041 1.0 Wheel Bearing Kit Rear 2014 On M281.920 B&b Quality
7144303229,,71443003156,DARK CHOCOLATE STICKS
7144303229,,71443003705,Lot Of (4) Dark Chocolate Mango Chili Stick Sweet's 10.5oz Boxes Since 1892
7144303229,,71443003750,Miles Kimball Dark Chocolate Sticks
7144303229,,71443003859,"Miles Kimball Milk Chocolate Sticks, 10.5 Oz."
7144303229,,71443003903,"Sweet's Dark Chocolate Orange Sticks, 10.5 Oz."
7144303229,,71443003958,"10 oz. Rich Dark Chocolate Sticks, Cherry"
7144303229,,71443004207,"Milk Chocolate Orange Sticks, 10.5 Oz."
7144303229,,71443004504,"Miles Kimball Milk Chocolate Sticks, 10.5 Oz."
