match_name,upc,sim_upc,sim_name
GUMMI SHARKS,81651201500,816512001424,"Organic Gluten-free All Purpose Baking Mix, 1.25 Kg By Cloud 9"
GUMMI SHARKS,81651201500,816512010044,Creative Snack KHFM00328981 Cup Okra Chips 4.5 oz
GUMMI SHARKS,81651201500,816512010389,"(3 Pack) CREATIVE MILK CHOCOLATE PRETZELS, 7 OZ"
GUMMI SHARKS,81651201500,816512010402,"CREATIVE BLUEBERRY YOGURT PRETZELS, 7 OZ"
GUMMI SHARKS,81651201500,816512010419,"Creative Snacks Yogurt Pretzels, 7 Oz"
GUMMI SHARKS,81651201500,816512010433,"Creative Snacks Co, Peanut Butter Pretzels, 7 Oz"
GUMMI SHARKS,81651201500,816512010648,Creative Snacks Lemon Blueberry Drizzled Granola Clusters (26oz)
GUMMI SHARKS,81651201500,816512010853,ROASTED PUMPKIN SEEDS
GUMMI SHARKS,81651201500,816512010860,"CREATIVE SNACKS CO., NUTS ABOUT SRIRACHA MIX"
GUMMI SHARKS,81651201500,816512010877,"CREATIVE SNACKS CO., COCONUT PECAN CRUNCH"
