upc,match_name,sim_upc,sim_name
4118618841,,41186000057,Sauder Office Palladia Full Size TV Stand Select Cherry Finish
4118618841,,41186000064,"Dynasty Short Lacquered Handle Mini Micron Detail Brush Set - Assorted Size, Set"
4118618841,,41186000071,Akua Intaglio Non-Toxic Water Based Ink - 8 Oz. - Transparent Base
4118618841,,41186000088,Akua Intaglio Non-Toxic Water Based Ink - 8 Oz. - Hansa Yellow
4118618841,,41186000095,Akua Intaglio Non-Toxic Water Based Ink - 8 Oz. - Crimson Red
4118618841,,41186000255,"Andes Creme De Menthe Thins - 72 Count Pack, 8 Per Case"
4118618841,,41186000415,"Andes Creme De Menthe Thins, 4.67-ounce -28 Pieces Each Pack (Pack 4) (B00OX0853"
4118618841,,41186000514,"Tootsie Roll Andes Creme De Menthe Thin Mints, 20 Oz, 120 Count (B0015A2W32)"
4118618841,,41186000866,"Tootsie Roll, Andes Crème de Menthe Individually Wrapped, Thin Mints, 240 Count "
4118618841,,41186000934,"Andes Creme De Menthe Thins - 20 lb. box, 1 per case"
