upc,match_name,sim_upc,sim_name
66097317021,,660973000010,All There Is To Say... Vol 1 Postcard Book City Of Hope California Students 1999
66097317021,,660973002458,Mason Jar Door Hangers (A)
66097317021,,660973100055,2006 Unopened Nut Cracker Holiday Klik Dispenser
66097317021,,660973110641,Handy Candy Tools .92 Oz
66097317021,,660973110771,Vintage 1999 Au’some Bubble Briefs Underwear Bubble Gum Candy Container Lemon
66097317021,,660973111082,Sweet Spin Yo Yo 4.4 Ounce
66097317021,,660973111259,"AU'SOME, PARTY BAG PIRATE CANDY"
66097317021,,660973111594,Nip: Klik Dispensers Rare Incredible Hulk Wolverine Nutcracker Smarties Marvel
66097317021,,660973111914,Rare Vtg Unopened Gummi Candy Alien Invader Gummy Candy Alien Original Container
66097317021,,660973112416,Skateboard With Gummi Sneakers Novelty Toy ( 4 Total)
