upc,match_name,sim_upc,sim_name
4149747125,,41497000067,Opel Astra F 1.8 Radiator Fan Switch 91 To 01 1341028 90537303 Intermotor
4149747125,,41497000081,"Soft Modern Coffee Table, Free Form, Marble, Walnut, Made in the USA, Modern, Wo"
4149747125,,41497000098,Vw Passat 3b 1.9d Brake Master Cylinder 97 To 01 8d2611021a Volkswagen Lpr
4149747125,,41497000166,"WEIS, ENRICHED BREAD"
4149747125,,41497000210,SANDWICH WHITE ENRICHED BREAD
4149747125,,41497000227,"ROUND TOP WHITE, ENRICHED BREAD"
4149747125,,41497000272,SPLIT TOP WHEAT BREAD
4149747125,,41497000296,"WEIS, SANDWICH WHITE ENRICHED BREAD"
4149747125,,41497000333,LITE WHEAT BREAD
4149747125,,41497000364,RAISIN
