match_name,upc,sim_upc,sim_name
ASSORTED CHOCOLATES,7674007411,76740000006,Women's Summer Chic Sequined Pile Collar Short Sleeve Pleated T-Shirt Blouse Top
ASSORTED CHOCOLATES,7674007411,76740000020,"District DT162 Young Mens Microburn 3 by 4-Sleeve Raglan Tees, Black & Heathered"
ASSORTED CHOCOLATES,7674007411,76740000044,Men Fashion Cool Letter Printing Casual Harem Pants Dance Trousers Sweatpants
ASSORTED CHOCOLATES,7674007411,76740000051,Women's Summer Chic Sequined Pile Collar Short Sleeve Pleated T-Shirt Blouse Top
ASSORTED CHOCOLATES,7674007411,76740000068,"District DT162 Young Mens Microburn 3 by 4-Sleeve Raglan Tees, Deep Royal & Heat"
ASSORTED CHOCOLATES,7674007411,76740000082,Garzini Cards Exchange Leather Essenziale Id Magic Bills Wallet Slim Java Brown
ASSORTED CHOCOLATES,7674007411,76740000099,Sufix 767494 300 Yards 30 lbs 832 Advanced Superline Braid
ASSORTED CHOCOLATES,7674007411,76740010029,Vintage Boxes - Whitman Candy Sampler & Yardley Old English Lavender Soap
ASSORTED CHOCOLATES,7674007411,76740010234,Vintage Decorative Tin
ASSORTED CHOCOLATES,7674007411,76740010241,Whitman's Candy Hinged Tin WINTER COTTAGE Limited Edition 1992
