upc,match_name,sim_upc,sim_name
4318200531,,43182000055,"Beautyrest Harmony Lux Carbon 15.75"" Plush Pillow Top Mattress Set - Queen Split"
4318200531,,43182000215,"Edward & Sons Trading Co Cracker, Rice Snax, On&Grlc, 2.80-Ounce (Pack of 6)"
4318200531,,43182000222,Edward & Sons Brown Rice Snax Salt and Vinegar 2.8 oz
4318200531,,43182000512,"Edward & Sons Organic Italian Herb Croutons, 5.25 oz (B006R0SNWE)"
4318200531,,43182000529,Edward Sons Onion Garlic 5.25Ounce (Pack of 6)
4318200531,,43182000536,"ZESTY RANCH VEGAN ORGANIC CROUTONS, ZESTY RANCH"
4318200531,,43182000543,"SAVORY ONION VEGAN ORGANIC CROUTONS, SAVORY ONION"
4318200531,,43182000550,"GARLIC PARMEZEN VEGAN ORGANIC CROUTONS, GARLIC PARMEZEN"
4318200531,,43182000581,Organic Light Salt Breadcrumbs (15 Oz)
4318200531,,43182000598,Edward & Sons Italian Herb Breadcrumbs (6x15 Oz)
