upc,match_name,sim_upc,sim_name
87601200090,,876012001317,40 Petits Squares of Dark Chocolate Nespresso Nestle
87601200090,,876012001478,Pralibel Belgian Chocolate Selection - Black Gift Box - 600g- Expires 9/30/19
87601200090,,876012001485,Gudrun Belgian Milk Chocolates With Truffle Filling 580g Individually Wrapped
87601200090,,876012001645,Lee Stafford Sea Salt Styling Mist 150 Ml
87601200090,,876012002017,Albert Premier Belgian Milk Chocolate Coins Holiday Christmas Hanukkah Gift Bag
87601200090,,876012002031,Enchanted Village Christmas House Toy Shop Ceramic Cookie Candy Jar
87601200090,,876012002819,"Port-royale Imported Belgian Assorted Chocolates, 7.76 Oz Ships Same Day"
87601200090,,876012002871,Belvas Hot Chocolate Drops Deavas Belgian Chocolates 17.6 Oz Big Bag Gluten Free
87601200090,,876012002949,Noble Filled Belgian Chocolate Cups 400g 30 Pieces In 5 Flavours Gift Sealed
87601200090,,876012003359,40 Petits Squares Of Milk Chocolate Nespresso Nestle
