upc,match_name,sim_upc,sim_name
2518104701,,25181000052,Ladies Marks And Spencer Blue Jumper With Silver And Bronze Sequin Front Size 20
2518104701,,25181000069,Carolina Herrera Blue Monogram Leather Top Handle Bag
2518104701,,25181000076,American Shifter 251817 Green Camper Blue Flame Metal Flake Shift Knob with M16 
2518104701,,25181000083,American Shifter 251818 Hippie Bus Blue Flame Metal Flake Shift Knob with M16 x 
2518104701,,25181000090,Pacific Coast Metal Round Base Yukon Desk Lamp
2518104701,,25181081204,"128 Count, Tully's French Roast VUE Packs For Keurig Vue Brewers (8 - 16 ct VUE "
2518104701,,25181087206,"96 Count, Tully's French Roast VUE Packs For Keurig Vue Brew"
2518104701,,25181147092,"Tullys Coffee French Roast Caffeinated Coffee for Keurig Brewing Systems, 80 K-c"
2518104701,,25181396100,"32 Count, Tully's French Roast VUE Packs For Keurig Vue Brewers (2 - 16 ct VUE P"
2518104701,,25181577202,"16 Count, Tullys French Roast VUE Packs For Keurig Vue Brewers (1 - 16 ct VUE Pa"
