upc,match_name,sim_upc,sim_name
75677407235,,756774013080,"TURIN, CHOCOLATE TRUFFLES"
75677407235,,756774013103,"TURIN, DR. PEPPER, DARK CHOCOLATE WITH DR. PEPPER FILLING"
75677407235,,756774013721,"Turin Bitter Chocolate Amargo 70%cacao Only 95 Cal,18 Bars In Pack"
75677407235,,756774020217,Turin Milk Chocolate Conejos 30 Pieces 600g
75677407235,,756774020576,"Baileys Non-alcoholic Chocolate Truffle Tube, Hazelnut, 7 Ounce (Pack Of 2)"
75677407235,,756774021313,Baileys The Original Irish Cream Non Alcoholic Chocolate Truffles 1lb
75677407235,,756774021344,"Turin Chocolates Filled With Baileys 10.5 Oz, 300g"
75677407235,,756774021375,3 Turin Liquor Filled Chocolates Candy Baileys Tequila Jose Cuervo Especial
75677407235,,756774021573,1 Turin Baileys Irish Cream Chocolate Caramel Truffles 7oz
75677407235,,756774022112,"DARK CHOCOLATES WITH RESERVA 1800 REPOSADO TEQUILA FILLING, DARK CHOCOLATES"
