name,date,data
天津市,2020年1月,0.0
天津市,2019年12月,80.6
天津市,2019年11月,59.6
天津市,2019年10月,49.4
天津市,2019年9月,54.6
天津市,2019年8月,54.8
天津市,2019年7月,66.7
天津市,2019年6月,58.1
天津市,2019年5月,51.3
天津市,2019年4月,46.9
天津市,2019年3月,55.3
天津市,2019年2月,0.0
天津市,2019年1月,0.0
河北省,2022年11月,0.0
河北省,2022年10月,190.7
河北省,2022年9月,209.7
河北省,2022年8月,267.2
河北省,2022年7月,247.8
河北省,2022年6月,236.2
河北省,2022年5月,208.5
河北省,2022年4月,187.8
河北省,2022年3月,220.9
河北省,2022年2月,0.0
河北省,2022年1月,0.0
河北省,2021年12月,253.4
河北省,2021年11月,207.8
河北省,2021年10月,174.0
河北省,2021年9月,201.9
河北省,2021年8月,232.7
河北省,2021年7月,241.4
河北省,2021年6月,222.5
河北省,2021年5月,207.3
河北省,2021年4月,203.1
河北省,2021年3月,242.7
河北省,2021年2月,0.0
河北省,2021年1月,0.0
河北省,2020年12月,284.0
河北省,2020年11月,242.3
河北省,2020年10月,208.7
河北省,2020年9月,212.5
河北省,2020年8月,251.4
河北省,2020年7月,241.2
河北省,2020年6月,249.1
河北省,2020年5月,200.8
河北省,2020年4月,190.1
河北省,2020年3月,201.1
河北省,2020年2月,0.0
河北省,2020年1月,0.0
河北省,2019年12月,253.5
河北省,2019年11月,225.9
河北省,2019年10月,199.7
河北省,2019年9月,196.8
河北省,2019年8月,233.9
河北省,2019年7月,254.5
河北省,2019年6月,241.6
河北省,2019年5月,222.7
河北省,2019年4月,207.3
河北省,2019年3月,223.7
河北省,2019年2月,0.0
河北省,2019年1月,0.0
山西省,2022年11月,0.0
山西省,2022年10月,283.1
山西省,2022年9月,305.4
山西省,2022年8月,351.2
山西省,2022年7月,344.9
山西省,2022年6月,294.2
山西省,2022年5月,249.1
山西省,2022年4月,233.2
山西省,2022年3月,263.8
山西省,2022年2月,0.0
山西省,2022年1月,0.0
山西省,2021年12月,301.5
山西省,2021年11月,261.4
山西省,2021年10月,262.5
山西省,2021年9月,258.3
山西省,2021年8月,306.8
山西省,2021年7月,297.6
山西省,2021年6月,270.5
山西省,2021年5月,214.8
山西省,2021年4月,229.6
山西省,2021年3月,267.1
山西省,2021年2月,0.0
山西省,2021年1月,0.0
山西省,2020年12月,297.7
山西省,2020年11月,276.2
山西省,2020年10月,245.6
山西省,2020年9月,247.1
山西省,2020年8月,270.6
山西省,2020年7月,278.1
山西省,2020年6月,241.9
山西省,2020年5月,215.1
山西省,2020年4月,219.0
山西省,2020年3月,223.1
山西省,2020年2月,0.0
山西省,2020年1月,0.0
山西省,2019年12月,280.8
山西省,2019年11月,245.1
山西省,2019年10月,218.6
山西省,2019年9月,223.7
山西省,2019年8月,269.5
山西省,2019年7月,279.8
山西省,2019年6月,248.7
山西省,2019年5月,233.0
山西省,2019年4月,226.1
山西省,2019年3月,222.0
山西省,2019年2月,0.0
山西省,2019年1月,0.0
内蒙古自治区,2022年11月,0.0
内蒙古自治区,2022年10月,439.2
内蒙古自治区,2022年9月,429.6
内蒙古自治区,2022年8月,484.0
内蒙古自治区,2022年7月,488.4
内蒙古自治区,2022年6月,447.2
内蒙古自治区,2022年5月,404.6
内蒙古自治区,2022年4月,369.0
内蒙古自治区,2022年3月,401.1
内蒙古自治区,2022年2月,0.0
内蒙古自治区,2022年1月,0.0
内蒙古自治区,2021年12月,421.1
内蒙古自治区,2021年11月,384.2
内蒙古自治区,2021年10月,404.6
内蒙古自治区,2021年9月,405.8
内蒙古自治区,2021年8月,452.8
内蒙古自治区,2021年7月,464.8
内蒙古自治区,2021年6月,403.5
内蒙古自治区,2021年5月,375.9
内蒙古自治区,2021年4月,380.4
内蒙古自治区,2021年3月,382.2
内蒙古自治区,2021年2月,0.0
内蒙古自治区,2021年1月,0.0
内蒙古自治区,2020年12月,438.0
内蒙古自治区,2020年11月,407.0
内蒙古自治区,2020年10月,400.2
内蒙古自治区,2020年9月,399.8
内蒙古自治区,2020年8月,452.9
内蒙古自治区,2020年7月,456.9
内蒙古自治区,2020年6月,390.7
内蒙古自治区,2020年5月,370.6
内蒙古自治区,2020年4月,361.8
内蒙古自治区,2020年3月,340.4
内蒙古自治区,2020年2月,0.0
内蒙古自治区,2020年1月,0.0
内蒙古自治区,2019年12月,392.4
内蒙古自治区,2019年11月,374.6
内蒙古自治区,2019年10月,367.7
内蒙古自治区,2019年9月,391.0
内蒙古自治区,2019年8月,425.1
内蒙古自治区,2019年7月,428.2
内蒙古自治区,2019年6月,384.1
内蒙古自治区,2019年5月,348.7
内蒙古自治区,2019年4月,352.5
内蒙古自治区,2019年3月,354.1
内蒙古自治区,2019年2月,0.0
内蒙古自治区,2019年1月,0.0
辽宁省,2022年11月,0.0
辽宁省,2022年10月,100.9
辽宁省,2022年9月,107.1
辽宁省,2022年8月,128.7
辽宁省,2022年7月,127.8
辽宁省,2022年6月,115.3
辽宁省,2022年5月,90.7
辽宁省,2022年4月,89.4
辽宁省,2022年3月,116.1
辽宁省,2022年2月,0.0
辽宁省,2022年1月,0.0
辽宁省,2021年12月,136.3
辽宁省,2021年11月,116.0
辽宁省,2021年10月,106.0
辽宁省,2021年9月,112.9
辽宁省,2021年8月,144.5
辽宁省,2021年7月,146.5
辽宁省,2021年6月,127.6
辽宁省,2021年5月,117.9
辽宁省,2021年4月,102.1
辽宁省,2021年3月,120.6
辽宁省,2021年2月,0.0
辽宁省,2021年1月,0.0
辽宁省,2020年12月,153.3
辽宁省,2020年11月,139.6
辽宁省,2020年10月,114.6
辽宁省,2020年9月,106.2
辽宁省,2020年8月,141.0
辽宁省,2020年7月,149.8
辽宁省,2020年6月,122.8
辽宁省,2020年5月,111.5
辽宁省,2020年4月,95.5
辽宁省,2020年3月,108.1
辽宁省,2020年2月,0.0
辽宁省,2020年1月,0.0
辽宁省,2019年12月,144.7
辽宁省,2019年11月,124.0
辽宁省,2019年10月,115.5
辽宁省,2019年9月,125.4
辽宁省,2019年8月,137.9
辽宁省,2019年7月,145.3
辽宁省,2019年6月,112.6
辽宁省,2019年5月,102.2
辽宁省,2019年4月,100.8
辽宁省,2019年3月,119.0
辽宁省,2019年2月,0.0
辽宁省,2019年1月,0.0
吉林省,2022年11月,0.0
吉林省,2022年10月,53.7
吉林省,2022年9月,41.7
吉林省,2022年8月,53.4
吉林省,2022年7月,59.5
吉林省,2022年6月,47.6
吉林省,2022年5月,45.5
吉林省,2022年4月,44.7
吉林省,2022年3月,55.2
吉林省,2022年2月,0.0
吉林省,2022年1月,0.0
吉林省,2021年12月,76.3
吉林省,2021年11月,65.2
吉林省,2021年10月,55.5
吉林省,2021年9月,48.1
吉林省,2021年8月,54.4
吉林省,2021年7月,64.4
吉林省,2021年6月,56.1
吉林省,2021年5月,54.7
吉林省,2021年4月,51.7
吉林省,2021年3月,61.1
吉林省,2021年2月,0.0
吉林省,2021年1月,0.0
吉林省,2020年12月,74.4
吉林省,2020年11月,66.0
吉林省,2020年10月,58.3
吉林省,2020年9月,52.4
吉林省,2020年8月,69.0
吉林省,2020年7月,73.0
吉林省,2020年6月,58.4
吉林省,2020年5月,54.4
吉林省,2020年4月,51.3
吉林省,2020年3月,57.0
吉林省,2020年2月,0.0
吉林省,2020年1月,0.0
吉林省,2019年12月,75.1
吉林省,2019年11月,61.8
吉林省,2019年10月,51.4
吉林省,2019年9月,52.3
吉林省,2019年8月,65.5
吉林省,2019年7月,66.4
吉林省,2019年6月,54.2
吉林省,2019年5月,49.5
吉林省,2019年4月,53.4
吉林省,2019年3月,60.3
吉林省,2019年2月,0.0
吉林省,2019年1月,0.0
黑龙江省,2022年11月,0.0
黑龙江省,2022年10月,72.6
黑龙江省,2022年9月,57.5
黑龙江省,2022年8月,67.9
黑龙江省,2022年7月,67.4
黑龙江省,2022年6月,58.2
黑龙江省,2022年5月,58.0
黑龙江省,2022年4月,63.2
黑龙江省,2022年3月,78.8
黑龙江省,2022年2月,0.0
黑龙江省,2022年1月,0.0
黑龙江省,2021年12月,87.0
黑龙江省,2021年11月,81.8
黑龙江省,2021年10月,74.4
黑龙江省,2021年9月,66.6
黑龙江省,2021年8月,76.3
黑龙江省,2021年7月,82.9
黑龙江省,2021年6月,77.0
黑龙江省,2021年5月,72.8
黑龙江省,2021年4月,71.3
黑龙江省,2021年3月,80.2
黑龙江省,2021年2月,0.0
黑龙江省,2021年1月,0.0
黑龙江省,2020年12月,87.9
黑龙江省,2020年11月,80.9
黑龙江省,2020年10月,77.0
黑龙江省,2020年9月,62.0
黑龙江省,2020年8月,77.3
黑龙江省,2020年7月,81.4
黑龙江省,2020年6月,69.3
黑龙江省,2020年5月,73.4
黑龙江省,2020年4月,74.6
黑龙江省,2020年3月,78.4
黑龙江省,2020年2月,0.0
黑龙江省,2020年1月,0.0
黑龙江省,2019年12月,93.2
黑龙江省,2019年11月,82.3
黑龙江省,2019年10月,71.5
黑龙江省,2019年9月,63.2
黑龙江省,2019年8月,68.6
黑龙江省,2019年7月,78.4
黑龙江省,2019年6月,75.1
黑龙江省,2019年5月,73.0
黑龙江省,2019年4月,72.6
黑龙江省,2019年3月,74.2
黑龙江省,2019年2月,0.0
黑龙江省,2019年1月,0.0
上海市,2022年11月,0.0
上海市,2022年10月,58.6
上海市,2022年9月,73.5
上海市,2022年8月,110.6
上海市,2022年7月,102.1
上海市,2022年6月,60.2
上海市,2022年5月,40.0
上海市,2022年4月,39.8
上海市,2022年3月,71.0
上海市,2022年2月,0.0
上海市,2022年1月,0.0
上海市,2021年12月,97.8
上海市,2021年11月,72.1
上海市,2021年10月,64.4
上海市,2021年9月,69.8
上海市,2021年8月,93.1
上海市,2021年7月,86.5
上海市,2021年6月,80.1
上海市,2021年5月,68.4
上海市,2021年4月,68.2
上海市,2021年3月,74.4
上海市,2021年2月,0.0
上海市,2021年1月,0.0
上海市,2020年12月,101.5
上海市,2020年11月,63.0
上海市,2020年10月,46.2
上海市,2020年9月,58.3
上海市,2020年8月,92.8
上海市,2020年7月,62.1
上海市,2020年6月,63.5
上海市,2020年5月,59.8
上海市,2020年4月,57.1
上海市,2020年3月,59.0
上海市,2020年2月,0.0
上海市,2020年1月,0.0
上海市,2019年12月,85.4
上海市,2019年11月,58.4
上海市,2019年10月,51.4
上海市,2019年9月,54.3
上海市,2019年8月,80.2
上海市,2019年7月,65.9
上海市,2019年6月,48.5
上海市,2019年5月,48.0
上海市,2019年4月,56.3
上海市,2019年3月,74.1
上海市,2019年2月,0.0
上海市,2019年1月,0.0
江苏省,2022年11月,0.0
江苏省,2022年10月,354.4
江苏省,2022年9月,371.9
江苏省,2022年8月,522.1
江苏省,2022年7月,490.8
江苏省,2022年6月,415.3
江苏省,2022年5月,352.3
江苏省,2022年4月,292.2
江苏省,2022年3月,375.8
江苏省,2022年2月,0.0
江苏省,2022年1月,0.0
江苏省,2021年12月,431.2
江苏省,2021年11月,400.9
江苏省,2021年10月,356.6
江苏省,2021年9月,369.5
江苏省,2021年8月,468.0
江苏省,2021年7月,458.9
江苏省,2021年6月,416.0
江苏省,2021年5月,400.4
江苏省,2021年4月,392.6
江苏省,2021年3月,415.7
江苏省,2021年2月,0.0
江苏省,2021年1月,0.0
江苏省,2020年12月,475.3
江苏省,2020年11月,356.2
江苏省,2020年10月,333.0
江苏省,2020年9月,378.1
江苏省,2020年8月,487.9
江苏省,2020年7月,369.2
江苏省,2020年6月,384.7
江苏省,2020年5月,362.6
江苏省,2020年4月,339.8
江苏省,2020年3月,311.8
江苏省,2020年2月,0.0
江苏省,2020年1月,0.0
江苏省,2019年12月,406.0
江苏省,2019年11月,357.8
江苏省,2019年10月,333.9
江苏省,2019年9月,346.1
江苏省,2019年8月,419.6
江苏省,2019年7月,403.9
江苏省,2019年6月,339.0
江苏省,2019年5月,334.2
江苏省,2019年4月,352.5
江苏省,2019年3月,378.0
江苏省,2019年2月,0.0
江苏省,2019年1月,0.0
浙江省,2022年11月,0.0
浙江省,2022年10月,233.9
浙江省,2022年9月,272.2
浙江省,2022年8月,359.0
浙江省,2022年7月,331.6
浙江省,2022年6月,213.3
浙江省,2022年5月,217.7
浙江省,2022年4月,232.2
浙江省,2022年3月,261.8
浙江省,2022年2月,0.0
浙江省,2022年1月,0.0
浙江省,2021年12月,263.6
浙江省,2021年11月,242.8
浙江省,2021年10月,222.3
浙江省,2021年9月,284.0
浙江省,2021年8月,308.7
浙江省,2021年7月,295.5
浙江省,2021年6月,258.5
浙江省,2021年5月,249.7
浙江省,2021年4月,250.7
浙江省,2021年3月,255.1
浙江省,2021年2月,0.0
浙江省,2021年1月,0.0
浙江省,2020年12月,248.5
浙江省,2020年11月,216.4
浙江省,2020年10月,188.7
浙江省,2020年9月,205.3
浙江省,2020年8月,277.5
浙江省,2020年7月,220.2
浙江省,2020年6月,227.8
浙江省,2020年5月,236.3
浙江省,2020年4月,190.2
浙江省,2020年3月,181.7
浙江省,2020年2月,0.0
浙江省,2020年1月,0.0
浙江省,2019年12月,248.5
浙江省,2019年11月,202.7
浙江省,2019年10月,199.3
浙江省,2019年9月,198.1
浙江省,2019年8月,245.9
浙江省,2019年7月,199.1
浙江省,2019年6月,192.7
浙江省,2019年5月,194.3
浙江省,2019年4月,217.3
浙江省,2019年3月,231.1
浙江省,2019年2月,0.0
浙江省,2019年1月,0.0
安徽省,2022年11月,0.0
安徽省,2022年10月,221.8
安徽省,2022年9月,222.3
安徽省,2022年8月,317.4
安徽省,2022年7月,295.9
安徽省,2022年6月,241.1
安徽省,2022年5月,202.4
安徽省,2022年4月,171.5
安徽省,2022年3月,214.7
安徽省,2022年2月,0.0
安徽省,2022年1月,0.0
安徽省,2021年12月,258.7
安徽省,2021年11月,212.7
安徽省,2021年10月,205.8
安徽省,2021年9月,219.1
安徽省,2021年8月,252.3
安徽省,2021年7月,247.9
安徽省,2021年6月,225.1
安徽省,2021年5月,205.3
安徽省,2021年4月,195.1
安徽省,2021年3月,230.4
安徽省,2021年2月,0.0
安徽省,2021年1月,0.0
安徽省,2020年12月,286.2
安徽省,2020年11月,221.6
安徽省,2020年10月,196.2
安徽省,2020年9月,206.9
安徽省,2020年8月,263.1
安徽省,2020年7月,203.8
安徽省,2020年6月,208.6
安徽省,2020年5月,198.0
安徽省,2020年4月,181.8
安徽省,2020年3月,195.7
安徽省,2020年2月,0.0
安徽省,2020年1月,0.0
安徽省,2019年12月,254.4
安徽省,2019年11月,205.2
安徽省,2019年10月,186.1
安徽省,2019年9月,202.6
安徽省,2019年8月,260.1
安徽省,2019年7月,250.6
安徽省,2019年6月,218.7
安徽省,2019年5月,200.6
安徽省,2019年4月,194.4
安徽省,2019年3月,205.5
安徽省,2019年2月,0.0
安徽省,2019年1月,0.0
福建省,2022年11月,0.0
福建省,2022年10月,129.2
福建省,2022年9月,166.9
福建省,2022年8月,202.1
福建省,2022年7月,175.8
福建省,2022年6月,107.3
福建省,2022年5月,97.3
福建省,2022年4月,103.0
福建省,2022年3月,138.7
福建省,2022年2月,0.0
福建省,2022年1月,0.0
福建省,2021年12月,130.3
福建省,2021年11月,125.2
福建省,2021年10月,134.5
福建省,2021年9月,180.0
福建省,2021年8月,174.4
福建省,2021年7月,190.1
福建省,2021年6月,136.0
福建省,2021年5月,131.0
福建省,2021年4月,136.9
福建省,2021年3月,141.7
福建省,2021年2月,0.0
福建省,2021年1月,0.0
福建省,2020年12月,148.4
福建省,2020年11月,133.0
福建省,2020年10月,126.2
福建省,2020年9月,149.5
福建省,2020年8月,187.6
福建省,2020年7月,179.3
福建省,2020年6月,132.2
福建省,2020年5月,116.6
福建省,2020年4月,106.8
福建省,2020年3月,102.9
福建省,2020年2月,0.0
福建省,2020年1月,0.0
福建省,2019年12月,140.0
福建省,2019年11月,117.5
福建省,2019年10月,129.9
福建省,2019年9月,138.4
福建省,2019年8月,140.9
福建省,2019年7月,113.6
福建省,2019年6月,97.1
福建省,2019年5月,106.3
福建省,2019年4月,101.5
福建省,2019年3月,97.6
福建省,2019年2月,0.0
福建省,2019年1月,0.0
江西省,2022年11月,0.0
江西省,2022年10月,100.4
江西省,2022年9月,108.4
江西省,2022年8月,143.7
江西省,2022年7月,122.4
江西省,2022年6月,76.2
江西省,2022年5月,81.7
江西省,2022年4月,84.3
江西省,2022年3月,93.2
江西省,2022年2月,0.0
江西省,2022年1月,0.0
江西省,2021年12月,115.8
江西省,2021年11月,88.2
江西省,2021年10月,86.7
江西省,2021年9月,106.2
江西省,2021年8月,115.9
江西省,2021年7月,117.6
江西省,2021年6月,109.8
江西省,2021年5月,89.7
江西省,2021年4月,99.8
江西省,2021年3月,103.2
江西省,2021年2月,0.0
江西省,2021年1月,0.0
江西省,2020年12月,131.5
江西省,2020年11月,107.5
江西省,2020年10月,91.1
江西省,2020年9月,96.8
江西省,2020年8月,128.4
江西省,2020年7月,110.4
江西省,2020年6月,91.9
江西省,2020年5月,93.3
江西省,2020年4月,77.2
江西省,2020年3月,74.3
江西省,2020年2月,0.0
江西省,2020年1月,0.0
江西省,2019年12月,110.8
江西省,2019年11月,93.9
江西省,2019年10月,93.9
江西省,2019年9月,96.4
江西省,2019年8月,119.3
江西省,2019年7月,92.7
江西省,2019年6月,76.6
江西省,2019年5月,76.6
江西省,2019年4月,79.0
江西省,2019年3月,78.6
江西省,2019年2月,0.0
江西省,2019年1月,0.0
山东省,2022年11月,0.0
山东省,2022年10月,379.1
山东省,2022年9月,405.1
山东省,2022年8月,473.4
山东省,2022年7月,448.3
山东省,2022年6月,429.9
山东省,2022年5月,384.5
山东省,2022年4月,349.0
山东省,2022年3月,407.7
山东省,2022年2月,0.0
山东省,2022年1月,0.0
山东省,2021年12月,482.3
山东省,2021年11月,441.0
山东省,2021年10月,415.9
山东省,2021年9月,413.6
山东省,2021年8月,463.3
山东省,2021年7月,456.5
山东省,2021年6月,422.3
山东省,2021年5月,405.0
山东省,2021年4月,406.6
山东省,2021年3月,438.9
山东省,2021年2月,0.0
山东省,2021年1月,0.0
山东省,2020年12月,488.0
山东省,2020年11月,440.7
山东省,2020年10月,444.5
山东省,2020年9月,456.5
山东省,2020年8月,470.8
山东省,2020年7月,427.5
山东省,2020年6月,417.3
山东省,2020年5月,367.6
山东省,2020年4月,377.9
山东省,2020年3月,395.2
山东省,2020年2月,0.0
山东省,2020年1月,0.0
山东省,2019年12月,465.6
山东省,2019年11月,429.1
山东省,2019年10月,406.4
山东省,2019年9月,419.2
山东省,2019年8月,426.1
山东省,2019年7月,464.2
山东省,2019年6月,440.2
山东省,2019年5月,409.7
山东省,2019年4月,405.7
山东省,2019年3月,412.5
山东省,2019年2月,0.0
山东省,2019年1月,0.0
河南省,2022年11月,0.0
河南省,2022年10月,181.0
河南省,2022年9月,216.8
河南省,2022年8月,311.3
河南省,2022年7月,284.5
河南省,2022年6月,270.8
河南省,2022年5月,171.2
河南省,2022年4月,172.2
河南省,2022年3月,188.0
河南省,2022年2月,0.0
河南省,2022年1月,0.0
河南省,2021年12月,225.6
河南省,2021年11月,176.3
河南省,2021年10月,172.6
河南省,2021年9月,180.1
河南省,2021年8月,214.6
河南省,2021年7月,237.8
河南省,2021年6月,239.7
河南省,2021年5月,180.6
河南省,2021年4月,185.7
河南省,2021年3月,202.0
河南省,2021年2月,0.0
河南省,2021年1月,0.0
河南省,2020年12月,253.6
河南省,2020年11月,210.7
河南省,2020年10月,179.1
河南省,2020年9月,197.7
河南省,2020年8月,253.8
河南省,2020年7月,225.8
河南省,2020年6月,220.7
河南省,2020年5月,201.9
河南省,2020年4月,163.6
河南省,2020年3月,175.0
河南省,2020年2月,0.0
河南省,2020年1月,0.0
河南省,2019年12月,225.4
河南省,2019年11月,183.4
河南省,2019年10月,161.4
河南省,2019年9月,197.6
河南省,2019年8月,251.9
河南省,2019年7月,276.9
河南省,2019年6月,214.1
河南省,2019年5月,177.1
河南省,2019年4月,170.8
河南省,2019年3月,183.7
河南省,2019年2月,0.0
河南省,2019年1月,0.0
湖北省,2022年11月,0.0
湖北省,2022年10月,117.0
湖北省,2022年9月,139.4
湖北省,2022年8月,181.8
湖北省,2022年7月,168.3
湖北省,2022年6月,126.6
湖北省,2022年5月,71.8
湖北省,2022年4月,76.9
湖北省,2022年3月,110.5
湖北省,2022年2月,0.0
湖北省,2022年1月,0.0
湖北省,2021年12月,150.6
湖北省,2021年11月,126.3
湖北省,2021年10月,99.6
湖北省,2021年9月,101.7
湖北省,2021年8月,111.5
湖北省,2021年7月,121.2
湖北省,2021年6月,144.3
湖北省,2021年5月,94.2
湖北省,2021年4月,96.2
湖北省,2021年3月,139.8
湖北省,2021年2月,0.0
湖北省,2021年1月,0.0
湖北省,2020年12月,165.2
湖北省,2020年11月,117.6
湖北省,2020年10月,75.4
湖北省,2020年9月,92.8
湖北省,2020年8月,127.2
湖北省,2020年7月,80.7
湖北省,2020年6月,101.2
湖北省,2020年5月,107.7
湖北省,2020年4月,90.2
湖北省,2020年3月,59.8
湖北省,2020年2月,0.0
湖北省,2020年1月,0.0
湖北省,2019年12月,156.1
湖北省,2019年11月,117.9
湖北省,2019年10月,88.3
湖北省,2019年9月,133.8
湖北省,2019年8月,155.4
湖北省,2019年7月,137.7
湖北省,2019年6月,106.1
湖北省,2019年5月,97.7
湖北省,2019年4月,95.6
湖北省,2019年3月,112.8
湖北省,2019年2月,0.0
湖北省,2019年1月,0.0
湖南省,2022年11月,0.0
湖南省,2022年10月,72.5
湖南省,2022年9月,104.8
湖南省,2022年8月,129.6
湖南省,2022年7月,99.1
湖南省,2022年6月,58.9
湖南省,2022年5月,46.8
湖南省,2022年4月,48.5
湖南省,2022年3月,66.1
湖南省,2022年2月,0.0
湖南省,2022年1月,0.0
湖南省,2021年12月,111.4
湖南省,2021年11月,86.9
湖南省,2021年10月,81.3
湖南省,2021年9月,96.1
湖南省,2021年8月,100.0
湖南省,2021年7月,105.4
湖南省,2021年6月,81.3
湖南省,2021年5月,53.0
湖南省,2021年4月,61.1
湖南省,2021年3月,70.2
湖南省,2021年2月,0.0
湖南省,2021年1月,0.0
湖南省,2020年12月,117.6
湖南省,2020年11月,88.0
湖南省,2020年10月,47.5
湖南省,2020年9月,59.2
湖南省,2020年8月,100.8
湖南省,2020年7月,76.1
湖南省,2020年6月,58.4
湖南省,2020年5月,67.2
湖南省,2020年4月,55.9
湖南省,2020年3月,48.3
湖南省,2020年2月,0.0
湖南省,2020年1月,0.0
湖南省,2019年12月,104.8
湖南省,2019年11月,85.2
湖南省,2019年10月,78.4
湖南省,2019年9月,95.1
湖南省,2019年8月,106.9
湖南省,2019年7月,70.5
湖南省,2019年6月,53.9
湖南省,2019年5月,41.0
湖南省,2019年4月,48.0
湖南省,2019年3月,55.8
湖南省,2019年2月,0.0
湖南省,2019年1月,0.0
广东省,2022年11月,0.0
广东省,2022年10月,339.6
广东省,2022年9月,469.0
广东省,2022年8月,494.9
广东省,2022年7月,450.9
广东省,2022年6月,321.5
广东省,2022年5月,303.0
广东省,2022年4月,368.3
广东省,2022年3月,360.9
广东省,2022年2月,0.0
广东省,2022年1月,0.0
广东省,2021年12月,413.1
广东省,2021年11月,356.5
广东省,2021年10月,338.4
广东省,2021年9月,396.5
广东省,2021年8月,428.1
广东省,2021年7月,443.7
广东省,2021年6月,409.5
广东省,2021年5月,476.2
广东省,2021年4月,380.9
广东省,2021年3月,380.8
广东省,2021年2月,0.0
广东省,2021年1月,0.0
广东省,2020年12月,343.8
广东省,2020年11月,303.6
广东省,2020年10月,262.8
广东省,2020年9月,323.7
广东省,2020年8月,348.2
广东省,2020年7月,409.0
广东省,2020年6月,332.0
广东省,2020年5月,353.1
广东省,2020年4月,262.9
广东省,2020年3月,245.4
广东省,2020年2月,0.0
广东省,2020年1月,0.0
广东省,2019年12月,300.2
广东省,2019年11月,269.5
广东省,2019年10月,302.6
广东省,2019年9月,310.9
广东省,2019年8月,334.8
广东省,2019年7月,326.6
广东省,2019年6月,312.7
广东省,2019年5月,251.7
广东省,2019年4月,252.5
广东省,2019年3月,255.9
广东省,2019年2月,0.0
广东省,2019年1月,0.0
广西壮族自治区,2022年11月,0.0
广西壮族自治区,2022年10月,98.9
广西壮族自治区,2022年9月,103.5
广西壮族自治区,2022年8月,95.8
广西壮族自治区,2022年7月,75.6
广西壮族自治区,2022年6月,59.1
广西壮族自治区,2022年5月,67.0
广西壮族自治区,2022年4月,81.8
广西壮族自治区,2022年3月,85.5
广西壮族自治区,2022年2月,0.0
广西壮族自治区,2022年1月,0.0
广西壮族自治区,2021年12月,113.6
广西壮族自治区,2021年11月,88.8
广西壮族自治区,2021年10月,83.8
广西壮族自治区,2021年9月,96.1
广西壮族自治区,2021年8月,98.8
广西壮族自治区,2021年7月,97.6
广西壮族自治区,2021年6月,99.8
广西壮族自治区,2021年5月,102.4
广西壮族自治区,2021年4月,93.6
广西壮族自治区,2021年3月,104.8
广西壮族自治区,2021年2月,0.0
广西壮族自治区,2021年1月,0.0
广西壮族自治区,2020年12月,118.5
广西壮族自治区,2020年11月,98.8
广西壮族自治区,2020年10月,69.1
广西壮族自治区,2020年9月,81.0
广西壮族自治区,2020年8月,91.5
广西壮族自治区,2020年7月,75.4
广西壮族自治区,2020年6月,74.8
广西壮族自治区,2020年5月,113.1
广西壮族自治区,2020年4月,89.7
广西壮族自治区,2020年3月,77.7
广西壮族自治区,2020年2月,0.0
广西壮族自治区,2020年1月,0.0
广西壮族自治区,2019年12月,101.0
广西壮族自治区,2019年11月,106.1
广西壮族自治区,2019年10月,109.9
