date,state,value,sector
2019-01-01,Beijing,0.05866223559134125,Ground transport
2019-01-01,Tianjin,0.03069452386748455,Ground transport
2019-01-01,Hebei,0.1637528203672443,Ground transport
2019-01-01,Shanxi,0.07060992597138419,Ground transport
2019-01-01,InnerMongolia,0.05731274182638254,Ground transport
2019-01-01,Liaoning,0.08556963078558752,Ground transport
2019-01-01,Jilin,0.04482843389620875,Ground transport
2019-01-01,Heilongjiang,0.051287719221857854,Ground transport
2019-01-01,Shanghai,0.041122791591694054,Ground transport
2019-01-01,Jiangsu,0.1900679487839388,Ground transport
2019-01-01,Zhejiang,0.16508641435293983,Ground transport
2019-01-01,Anhui,0.0902143538028312,Ground transport
2019-01-01,Fujian,0.06760685516305934,Ground transport
2019-01-01,Jiangxi,0.05974441431743845,Ground transport
2019-01-01,Shandong,0.23191119912349367,Ground transport
2019-01-01,Henan,0.16019921970193335,Ground transport
2019-01-01,Hubei,0.08556664957697568,Ground transport
2019-01-01,Hunan,0.08651368017933624,Ground transport
2019-01-01,Guangdong,0.23118080301359337,Ground transport
2019-01-01,Guangxi,0.06697185772873783,Ground transport
2019-01-01,Hainan,0.013638035662955132,Ground transport
2019-01-01,Chongqing,0.04587086317414812,Ground transport
2019-01-01,Sichuan,0.11894525493131843,Ground transport
2019-01-01,Guizhou,0.05288167209298726,Ground transport
2019-01-01,Yunnan,0.07374416995862992,Ground transport
2019-01-01,Tibet,0.005552997907650339,Ground transport
2019-01-01,Shaanxi,0.06717259244193492,Ground transport
2019-01-01,Gansu,0.034114963881466745,Ground transport
2019-01-01,Qinghai,0.011886078735398303,Ground transport
2019-01-01,Ningxia,0.015692088396511546,Ground transport
2019-01-01,Xinjiang,0.043339817062697614,Ground transport
2019-01-02,Beijing,0.059084956608308384,Ground transport
2019-01-02,Tianjin,0.030915709102138318,Ground transport
2019-01-02,Hebei,0.1649328258351419,Ground transport
2019-01-02,Shanxi,0.07111874223816492,Ground transport
2019-01-02,InnerMongolia,0.05772573836948735,Ground transport
2019-01-02,Liaoning,0.08618624692683335,Ground transport
2019-01-02,Jilin,0.04515146831476825,Ground transport
2019-01-02,Heilongjiang,0.05165729935478053,Ground transport
2019-01-02,Shanghai,0.041419123091967366,Ground transport
2019-01-02,Jiangsu,0.1914375814921519,Ground transport
2019-01-02,Zhejiang,0.16627602972063366,Ground transport
2019-01-02,Anhui,0.09086443989314372,Ground transport
2019-01-02,Fujian,0.06809403125310076,Ground transport
2019-01-02,Jiangxi,0.060174933531781216,Ground transport
2019-01-02,Shandong,0.2335823549693514,Ground transport
2019-01-02,Henan,0.16135361786605207,Ground transport
2019-01-02,Hubei,0.08618324423558411,Ground transport
2019-01-02,Hunan,0.08713709915575822,Ground transport
2019-01-02,Guangdong,0.2328466956132885,Ground transport
2019-01-02,Guangxi,0.06745445801701341,Ground transport
2019-01-02,Hainan,0.013736311568173606,Ground transport
2019-01-02,Chongqing,0.04620140935491793,Ground transport
2019-01-02,Sichuan,0.11980237635911829,Ground transport
2019-01-02,Guizhou,0.05326273827603893,Ground transport
2019-01-02,Yunnan,0.0742755716381955,Ground transport
2019-01-02,Tibet,0.005593012900244397,Ground transport
2019-01-02,Shaanxi,0.06765663922779533,Ground transport
2019-01-02,Gansu,0.03436079686209559,Ground transport
2019-01-02,Qinghai,0.01197173001070566,Ground transport
2019-01-02,Ningxia,0.01580516583889751,Ground transport
2019-01-02,Xinjiang,0.04365212448431619,Ground transport
2019-01-03,Beijing,0.05884830005928052,Ground transport
2019-01-03,Tianjin,0.030791880543282565,Ground transport
2019-01-03,Hebei,0.16427221041585138,Ground transport
2019-01-03,Shanxi,0.07083388603998131,Ground transport
2019-01-03,InnerMongolia,0.05749452597945088,Ground transport
2019-01-03,Liaoning,0.0858410399411266,Ground transport
2019-01-03,Jilin,0.04497062040883256,Ground transport
2019-01-03,Heilongjiang,0.05145039325043243,Ground transport
2019-01-03,Shanghai,0.04125322457401319,Ground transport
2019-01-03,Jiangsu,0.19067080497252925,Ground transport
2019-01-03,Zhejiang,0.16561003428560941,Ground transport
2019-01-03,Anhui,0.09050049505830164,Ground transport
2019-01-03,Fujian,0.06782129011270212,Ground transport
2019-01-03,Jiangxi,0.05993391123228087,Ground transport
2019-01-03,Shandong,0.23264677344041318,Ground transport
2019-01-03,Henan,0.160707338464842,Ground transport
2019-01-03,Hubei,0.08583804927673817,Ground transport
2019-01-03,Hunan,0.08678808366412966,Ground transport
2019-01-03,Guangdong,0.23191406066524767,Ground transport
2019-01-03,Guangxi,0.06718427859796638,Ground transport
2019-01-03,Hainan,0.013681292688941013,Ground transport
2019-01-03,Chongqing,0.04601635605665383,Ground transport
2019-01-03,Sichuan,0.11932252465773786,Ground transport
2019-01-03,Guizhou,0.05304940181011337,Ground transport
2019-01-03,Yunnan,0.07397807120035146,Ground transport
2019-01-03,Tibet,0.005570610867516932,Ground transport
2019-01-03,Shaanxi,0.06738565000012071,Ground transport
2019-01-03,Gansu,0.03422316948494207,Ground transport
2019-01-03,Qinghai,0.01192377891667323,Ground transport
2019-01-03,Ningxia,0.01574186045256977,Ground transport
2019-01-03,Xinjiang,0.04347728199087615,Ground transport
2019-01-04,Beijing,0.05987879184753446,Ground transport
2019-01-04,Tianjin,0.031331076747978116,Ground transport
2019-01-04,Hebei,0.16714877887579557,Ground transport
2019-01-04,Shanxi,0.07207425726261282,Ground transport
2019-01-04,InnerMongolia,0.05850131184806041,Ground transport
2019-01-04,Liaoning,0.08734420123321833,Ground transport
2019-01-04,Jilin,0.04575810033598941,Ground transport
2019-01-04,Heilongjiang,0.052351340392382116,Ground transport
2019-01-04,Shanghai,0.041975609232868125,Ground transport
2019-01-04,Jiangsu,0.19400963886553949,Ground transport
2019-01-04,Zhejiang,0.16851002936128467,Ground transport
2019-01-04,Anhui,0.09208524800607672,Ground transport
2019-01-04,Fujian,0.06900890780870227,Ground transport
2019-01-04,Jiangxi,0.06098341314313625,Ground transport
2019-01-04,Shandong,0.23672064795085138,Ground transport
