date,state,value,sector
2019-10-01,Shanghai,0.09378791191320254,Power
2019-10-02,Shanghai,0.08858839474143898,Power
2019-10-03,Shanghai,0.08836920351070654,Power
2019-10-04,Shanghai,0.08876408236912527,Power
2019-10-05,Shanghai,0.09216405626873062,Power
2019-10-06,Shanghai,0.09135254675037008,Power
2019-10-07,Shanghai,0.092405835908737,Power
2019-10-08,Shanghai,0.09363397608703931,Power
2019-10-09,Shanghai,0.09286680677947581,Power
2019-10-10,Shanghai,0.09448982581619685,Power
2019-10-11,Shanghai,0.09484120107156944,Power
2019-10-12,Shanghai,0.09613543326219183,Power
2019-10-13,Shanghai,0.09710087860671562,Power
2019-10-14,Shanghai,0.09510389590534803,Power
2019-10-15,Shanghai,0.09321734542709753,Power
2019-10-16,Shanghai,0.09133079494884701,Power
2019-10-17,Shanghai,0.09247192792105709,Power
2019-10-18,Shanghai,0.0935243804716731,Power
2019-10-19,Shanghai,0.09405144335473199,Power
2019-10-20,Shanghai,0.09312950161325437,Power
2019-10-21,Shanghai,0.09133079494884701,Power
2019-10-22,Shanghai,0.09323909722862057,Power
2019-10-23,Shanghai,0.09593799383298249,Power
2019-10-24,Shanghai,0.09677125515286608,Power
2019-10-25,Shanghai,0.09582839821761627,Power
2019-10-26,Shanghai,0.09462117323308614,Power
2019-10-27,Shanghai,0.0937444083101564,Power
2019-10-28,Shanghai,0.09187960963342899,Power
2019-10-29,Shanghai,0.08907111741370086,Power
2019-10-30,Shanghai,0.08825960789534033,Power
2019-10-31,Shanghai,0.09038710140584633,Power
2019-10-01,Yunnan,0.043446637626828884,Power
2019-10-02,Yunnan,0.04103799525716882,Power
2019-10-03,Yunnan,0.040936456351159015,Power
2019-10-04,Yunnan,0.04111938140320721,Power
2019-10-05,Yunnan,0.04269439710558831,Power
2019-10-06,Yunnan,0.0423184706215062,Power
2019-10-07,Yunnan,0.04280639994466019,Power
2019-10-08,Yunnan,0.0433753278607762,Power
2019-10-09,Yunnan,0.04301994168974188,Power
2019-10-10,Yunnan,0.04377179465790608,Power
2019-10-11,Yunnan,0.043934566949982864,Power
2019-10-12,Yunnan,0.04453411155913236,Power
2019-10-13,Yunnan,0.04498134780926716,Power
2019-10-14,Yunnan,0.04405625861596409,Power
2019-10-15,Yunnan,0.0431823264287423,Power
2019-10-16,Yunnan,0.0423083942415205,Power
2019-10-17,Yunnan,0.04283701663769369,Power
2019-10-18,Yunnan,0.043324558407771295,Power
2019-10-19,Yunnan,0.04356871684588647,Power
2019-10-20,Yunnan,0.0431416333557231,Power
2019-10-21,Yunnan,0.0423083942415205,Power
2019-10-22,Yunnan,0.04319240280872799,Power
2019-10-23,Yunnan,0.04444264903310827,Power
2019-10-24,Yunnan,0.04482865189717608,Power
2019-10-25,Yunnan,0.04439187958010336,Power
2019-10-26,Yunnan,0.0438326404908967,Power
2019-10-27,Yunnan,0.04342648486685747,Power
2019-10-28,Yunnan,0.04256262905962139,Power
2019-10-29,Yunnan,0.04126161338223621,Power
2019-10-30,Yunnan,0.04088568689815411,Power
2019-10-31,Yunnan,0.04187123437137142,Power
2019-10-01,InnerMongolia,1.018376282966644,Power
2019-10-02,InnerMongolia,0.9619184211528293,Power
2019-10-03,InnerMongolia,0.9595383793515068,Power
2019-10-04,InnerMongolia,0.9638260882454923,Power
2019-10-05,InnerMongolia,1.0007439885530294,Power
2019-10-06,InnerMongolia,0.9919323834107284,Power
2019-10-07,InnerMongolia,1.0033693018376943,Power
2019-10-08,InnerMongolia,1.0167048032283106,Power
2019-10-09,InnerMongolia,1.0083746569236818,Power
2019-10-10,InnerMongolia,1.0259978672082835,Power
2019-10-11,InnerMongolia,1.0298132013936097,Power
2019-10-12,InnerMongolia,1.0438663489762277,Power
2019-10-13,InnerMongolia,1.0543494338568622,Power
2019-10-14,InnerMongolia,1.0326656179035918,Power
2019-10-15,InnerMongolia,1.0121809069799954,Power
2019-10-16,InnerMongolia,0.9916961960563987,Power
2019-10-17,InnerMongolia,1.0040869480296963,Power
2019-10-18,InnerMongolia,1.0155147823276494,Power
2019-10-19,InnerMongolia,1.0212377836056385,Power
2019-10-20,InnerMongolia,1.011227073433664,Power
2019-10-21,InnerMongolia,0.9916961960563987,Power
2019-10-22,InnerMongolia,1.012417094334325,Power
2019-10-23,InnerMongolia,1.041722494529235,Power
2019-10-24,InnerMongolia,1.0507702870258657,Power
2019-10-25,InnerMongolia,1.0405324736285737,Power
2019-10-26,InnerMongolia,1.0274240754632746,Power
2019-10-27,InnerMongolia,1.0179039082579844,Power
2019-10-28,InnerMongolia,0.9976553846887178,Power
2019-10-29,InnerMongolia,0.9671599635931464,Power
2019-10-30,InnerMongolia,0.9583483584508455,Power
2019-10-31,InnerMongolia,0.9814492985300943,Power
2019-10-01,Beijing,0.05604987704040126,Power
2019-10-02,Beijing,0.0529425224549136,Power
2019-10-03,Beijing,0.052811528585018544,Power
2019-10-04,Beijing,0.0530475175414707,Power
2019-10-05,Beijing,0.05507942245465201,Power
2019-10-06,Beijing,0.05459444515007871,Power
2019-10-07,Beijing,0.0552239156928187,Power
2019-10-08,Beijing,0.05595788134551313,Power
2019-10-09,Beijing,0.05549940280088044,Power
2019-10-10,Beijing,0.05646935741002702,Power
2019-10-11,Beijing,0.05667934758314123,Power
2019-10-12,Beijing,0.057452811387445235,Power
2019-10-13,Beijing,0.058029784386906674,Power
2019-10-14,Beijing,0.056836340236374246,Power
2019-10-15,Beijing,0.055708892997392,Power
2019-10-16,Beijing,0.05458144575840974,Power
2019-10-17,Beijing,0.05526341384442828,Power
2019-10-18,Beijing,0.0558923844105656,Power
2019-10-19,Beijing,0.056207369670236915,Power
2019-10-20,Beijing,0.055656395454113446,Power
2019-10-21,Beijing,0.05458144575840974,Power
2019-10-22,Beijing,0.05572189238906096,Power
2019-10-23,Beijing,0.05733481690921916,Power
2019-10-24,Beijing,0.05783279360546144,Power
2019-10-25,Beijing,0.057269319974271635,Power
2019-10-26,Beijing,0.05654785373664353,Power
2019-10-27,Beijing,0.0560238782570633,Power
2019-10-28,Beijing,0.054909430409750035,Power
2019-10-29,Beijing,0.053231008954644304,Power
2019-10-30,Beijing,0.05274603165007102,Power
2019-10-31,Beijing,0.0540174721506173,Power
2019-10-01,Jilin,0.12058445817411752,Power
2019-10-02,Jilin,0.11389936466756437,Power
2019-10-03,Jilin,0.11361754737090839,Power
2019-10-04,Jilin,0.11412524876030389,Power
2019-10-05,Jilin,0.11849664377408219,Power
2019-10-06,Jilin,0.11745327439333292,Power
2019-10-07,Jilin,0.11880750331123324,Power
2019-10-08,Jilin,0.12038654068333624,Power
2019-10-09,Jilin,0.1194001801450403,Power
