指标代码,指标,单位,省市代码,省市名称,时间,值
A02021101,电动手提式工具产量_当月值,万台,110000,北京市,201612,0.0
A02021101,电动手提式工具产量_当月值,万台,110000,北京市,201611,0.0
A02021101,电动手提式工具产量_当月值,万台,110000,北京市,201610,0.0
A02021101,电动手提式工具产量_当月值,万台,110000,北京市,201609,0.0
A02021101,电动手提式工具产量_当月值,万台,110000,北京市,201608,0.0
A02021101,电动手提式工具产量_当月值,万台,110000,北京市,201607,0.0
A02021101,电动手提式工具产量_当月值,万台,110000,北京市,201606,0.0
A02021101,电动手提式工具产量_当月值,万台,110000,北京市,201605,0.0
A02021103,电动手提式工具产量_累计值,万台,110000,北京市,202102,0.0
A02021103,电动手提式工具产量_累计值,万台,110000,北京市,201612,0.0
A02021103,电动手提式工具产量_累计值,万台,110000,北京市,201611,0.0
A02021103,电动手提式工具产量_累计值,万台,110000,北京市,201610,0.0
A02021103,电动手提式工具产量_累计值,万台,110000,北京市,201609,0.0
A02021103,电动手提式工具产量_累计值,万台,110000,北京市,201608,0.0
A02021103,电动手提式工具产量_累计值,万台,110000,北京市,201607,0.0
A02021103,电动手提式工具产量_累计值,万台,110000,北京市,201606,0.0
A02021103,电动手提式工具产量_累计值,万台,110000,北京市,201605,0.0
A02021101,电动手提式工具产量_当月值,万台,120000,天津市,201612,0.0
A02021101,电动手提式工具产量_当月值,万台,120000,天津市,201611,0.0
A02021101,电动手提式工具产量_当月值,万台,120000,天津市,201610,0.0
A02021101,电动手提式工具产量_当月值,万台,120000,天津市,201609,0.0
A02021101,电动手提式工具产量_当月值,万台,120000,天津市,201608,0.0
A02021101,电动手提式工具产量_当月值,万台,120000,天津市,201607,0.0
A02021101,电动手提式工具产量_当月值,万台,120000,天津市,201606,0.0
A02021101,电动手提式工具产量_当月值,万台,120000,天津市,201605,0.0
A02021103,电动手提式工具产量_累计值,万台,120000,天津市,202102,0.0
A02021103,电动手提式工具产量_累计值,万台,120000,天津市,201612,0.0
A02021103,电动手提式工具产量_累计值,万台,120000,天津市,201611,0.0
A02021103,电动手提式工具产量_累计值,万台,120000,天津市,201610,0.0
A02021103,电动手提式工具产量_累计值,万台,120000,天津市,201609,0.0
A02021103,电动手提式工具产量_累计值,万台,120000,天津市,201608,0.0
A02021103,电动手提式工具产量_累计值,万台,120000,天津市,201607,0.0
A02021103,电动手提式工具产量_累计值,万台,120000,天津市,201606,0.0
A02021103,电动手提式工具产量_累计值,万台,120000,天津市,201605,0.0
A02021101,电动手提式工具产量_当月值,万台,130000,河北省,201612,0.0
A02021101,电动手提式工具产量_当月值,万台,130000,河北省,201611,0.0
A02021101,电动手提式工具产量_当月值,万台,130000,河北省,201610,0.0
A02021101,电动手提式工具产量_当月值,万台,130000,河北省,201609,0.0
A02021101,电动手提式工具产量_当月值,万台,130000,河北省,201608,0.0
A02021101,电动手提式工具产量_当月值,万台,130000,河北省,201607,0.0
A02021101,电动手提式工具产量_当月值,万台,130000,河北省,201606,0.0
A02021101,电动手提式工具产量_当月值,万台,130000,河北省,201605,0.0
A02021103,电动手提式工具产量_累计值,万台,130000,河北省,202102,0.0
A02021103,电动手提式工具产量_累计值,万台,130000,河北省,201612,0.0
A02021103,电动手提式工具产量_累计值,万台,130000,河北省,201611,0.0
A02021103,电动手提式工具产量_累计值,万台,130000,河北省,201610,0.0
