指标代码,指标,单位,省市代码,省市名称,时间,值
A02021F01,家用电冰箱产量_当月值,万台,110000,北京市,201612,0.0
A02021F01,家用电冰箱产量_当月值,万台,110000,北京市,201611,0.0
A02021F01,家用电冰箱产量_当月值,万台,110000,北京市,201610,0.0
A02021F01,家用电冰箱产量_当月值,万台,110000,北京市,201609,0.0
A02021F01,家用电冰箱产量_当月值,万台,110000,北京市,201608,0.0
A02021F01,家用电冰箱产量_当月值,万台,110000,北京市,201607,0.0
A02021F01,家用电冰箱产量_当月值,万台,110000,北京市,201606,0.0
A02021F01,家用电冰箱产量_当月值,万台,110000,北京市,201605,0.0
A02021F03,家用电冰箱产量_累计值,万台,110000,北京市,202102,0.0
A02021F03,家用电冰箱产量_累计值,万台,110000,北京市,201612,0.0
A02021F03,家用电冰箱产量_累计值,万台,110000,北京市,201611,0.0
A02021F03,家用电冰箱产量_累计值,万台,110000,北京市,201610,0.0
A02021F03,家用电冰箱产量_累计值,万台,110000,北京市,201609,0.0
A02021F03,家用电冰箱产量_累计值,万台,110000,北京市,201608,0.0
A02021F03,家用电冰箱产量_累计值,万台,110000,北京市,201607,0.0
A02021F03,家用电冰箱产量_累计值,万台,110000,北京市,201606,0.0
A02021F03,家用电冰箱产量_累计值,万台,110000,北京市,201605,0.0
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,202112,0.2307
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,202111,1.9974
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,202110,1.3078
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,202109,2.1585
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,202108,1.1438
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,202107,0.0
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,202106,1.6048
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,202105,1.7571
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,202104,2.1645
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,202103,1.0837
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,202012,0.772
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,202011,2.0009
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,202010,2.6957
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,202009,3.0035
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,202008,6.5953
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,202007,0.0
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,202006,1.7465
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,202005,0.0086
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,202004,0.4169
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,202003,2.128
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201912,2.7829
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201911,3.048
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201910,2.8118
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201909,3.6581
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201908,20.7042
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201907,14.2447
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201906,4.1
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201905,4.2643
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201904,4.8123
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201903,4.999
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201812,3.0617
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201811,3.5921
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201810,4.5316
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201809,5.1427
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201808,9.6884
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201807,0.0
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201806,3.7246
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201805,3.6794
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201804,4.1142
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201803,5.4802
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201712,3.1617
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201711,2.6833
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201710,2.4821
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201709,5.1996
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201708,11.4321
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201707,0.0
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201706,5.0014
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201705,4.4213
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201704,5.2131
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201703,5.4444
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201612,4.0248
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201611,4.7169
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201610,5.2019
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201609,5.3595
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201608,10.6376
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201607,0.0
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201606,5.2564
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201605,5.5754
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201604,5.9404
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201603,6.5687
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201512,3.3502
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201511,4.0161
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201510,4.207
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201509,6.4513
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201508,11.9691
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201507,0.0
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201506,7.138
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201505,5.8793
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201504,4.9118
A02021F01,家用电冰箱产量_当月值,万台,120000,天津市,201503,4.4093
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,202202,0.0
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,202112,15.0199
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,202111,14.7892
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,202110,12.7918
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,202109,11.484
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,202108,9.3255
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,202107,8.1817
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,202106,8.1817
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,202105,6.5769
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,202104,4.8198
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,202103,2.6553
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,202102,1.5716
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,202012,22.1519
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,202011,21.3799
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,202010,19.379
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,202009,16.6833
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,202008,13.6798
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,202007,7.0845
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,202006,7.0845
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,202005,5.338
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,202004,5.3294
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,202003,4.9125
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,202002,2.7845
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201912,44.5878
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201911,41.8049
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201910,38.7569
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201909,35.9451
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201908,131.2198
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201907,110.5156
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201906,24.5119
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201905,20.4119
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201904,16.1476
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201903,11.3353
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201902,6.3363
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201812,49.942
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201811,46.8803
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201810,43.2882
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201809,38.7566
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201808,33.6139
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201807,23.9255
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201806,23.9255
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201805,20.2009
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201804,16.5215
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201803,12.4073
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201802,6.9271
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201712,53.49
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201711,50.3283
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201710,47.645
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201709,45.1629
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201708,39.9633
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201707,28.5312
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201706,28.5312
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201705,23.5298
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201704,19.1085
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201703,13.8954
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201702,8.451
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201612,64.2921
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201611,60.2673
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201610,55.5504
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201609,50.3485
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201608,44.989
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201607,34.3514
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201606,34.3514
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201605,29.095
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201604,23.5196
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201603,17.5792
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201602,11.0105
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201512,58.4095
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201511,55.0593
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201510,51.0432
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201509,46.8362
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201508,40.3849
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201507,28.4158
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201506,28.4158
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201505,21.2778
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201504,15.3985
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201503,10.4867
A02021F03,家用电冰箱产量_累计值,万台,120000,天津市,201502,6.0774
A02021F01,家用电冰箱产量_当月值,万台,130000,河北省,201612,0.0
A02021F01,家用电冰箱产量_当月值,万台,130000,河北省,201611,0.0
A02021F01,家用电冰箱产量_当月值,万台,130000,河北省,201610,0.0
A02021F01,家用电冰箱产量_当月值,万台,130000,河北省,201609,0.0
A02021F01,家用电冰箱产量_当月值,万台,130000,河北省,201608,0.0
A02021F01,家用电冰箱产量_当月值,万台,130000,河北省,201607,0.0
A02021F01,家用电冰箱产量_当月值,万台,130000,河北省,201606,0.0
A02021F01,家用电冰箱产量_当月值,万台,130000,河北省,201605,0.0
A02021F03,家用电冰箱产量_累计值,万台,130000,河北省,202102,0.0
A02021F03,家用电冰箱产量_累计值,万台,130000,河北省,201612,0.0
A02021F03,家用电冰箱产量_累计值,万台,130000,河北省,201611,0.0
A02021F03,家用电冰箱产量_累计值,万台,130000,河北省,201610,0.0
A02021F03,家用电冰箱产量_累计值,万台,130000,河北省,201609,0.0
A02021F03,家用电冰箱产量_累计值,万台,130000,河北省,201608,0.0
A02021F03,家用电冰箱产量_累计值,万台,130000,河北省,201607,0.0
A02021F03,家用电冰箱产量_累计值,万台,130000,河北省,201606,0.0
A02021F03,家用电冰箱产量_累计值,万台,130000,河北省,201605,0.0
A02021F01,家用电冰箱产量_当月值,万台,140000,山西省,201612,0.0
A02021F01,家用电冰箱产量_当月值,万台,140000,山西省,201611,0.0
A02021F01,家用电冰箱产量_当月值,万台,140000,山西省,201610,0.0
A02021F01,家用电冰箱产量_当月值,万台,140000,山西省,201609,0.0
A02021F01,家用电冰箱产量_当月值,万台,140000,山西省,201608,0.0
A02021F01,家用电冰箱产量_当月值,万台,140000,山西省,201607,0.0
A02021F01,家用电冰箱产量_当月值,万台,140000,山西省,201606,0.0
A02021F01,家用电冰箱产量_当月值,万台,140000,山西省,201605,0.0
A02021F03,家用电冰箱产量_累计值,万台,140000,山西省,202102,0.0
A02021F03,家用电冰箱产量_累计值,万台,140000,山西省,201612,0.0
A02021F03,家用电冰箱产量_累计值,万台,140000,山西省,201611,0.0
A02021F03,家用电冰箱产量_累计值,万台,140000,山西省,201610,0.0
A02021F03,家用电冰箱产量_累计值,万台,140000,山西省,201609,0.0
A02021F03,家用电冰箱产量_累计值,万台,140000,山西省,201608,0.0
A02021F03,家用电冰箱产量_累计值,万台,140000,山西省,201607,0.0
A02021F03,家用电冰箱产量_累计值,万台,140000,山西省,201606,0.0
A02021F03,家用电冰箱产量_累计值,万台,140000,山西省,201605,0.0
A02021F01,家用电冰箱产量_当月值,万台,150000,内蒙古自治区,201612,0.0
A02021F01,家用电冰箱产量_当月值,万台,150000,内蒙古自治区,201611,0.0
A02021F01,家用电冰箱产量_当月值,万台,150000,内蒙古自治区,201610,0.0
A02021F01,家用电冰箱产量_当月值,万台,150000,内蒙古自治区,201609,0.0
A02021F01,家用电冰箱产量_当月值,万台,150000,内蒙古自治区,201608,0.0
A02021F01,家用电冰箱产量_当月值,万台,150000,内蒙古自治区,201607,0.0
A02021F01,家用电冰箱产量_当月值,万台,150000,内蒙古自治区,201606,0.0
A02021F01,家用电冰箱产量_当月值,万台,150000,内蒙古自治区,201605,0.0
A02021F03,家用电冰箱产量_累计值,万台,150000,内蒙古自治区,202102,0.0
