指标代码,指标,单位,省市代码,省市名称,时间,值
A02020P01,水泥产量_当月值,万吨,110000,北京市,202110,20.185
A02020P01,水泥产量_当月值,万吨,110000,北京市,202109,15.2066
A02020P01,水泥产量_当月值,万吨,110000,北京市,202108,19.1138
A02020P01,水泥产量_当月值,万吨,110000,北京市,202107,22.3794
A02020P01,水泥产量_当月值,万吨,110000,北京市,202106,24.0959
A02020P01,水泥产量_当月值,万吨,110000,北京市,202105,34.9645
A02020P01,水泥产量_当月值,万吨,110000,北京市,202104,33.7967
A02020P01,水泥产量_当月值,万吨,110000,北京市,202103,20.4026
A02020P01,水泥产量_当月值,万吨,110000,北京市,202012,32.5581
A02020P01,水泥产量_当月值,万吨,110000,北京市,202011,35.6669
A02020P01,水泥产量_当月值,万吨,110000,北京市,202010,34.7541
A02020P01,水泥产量_当月值,万吨,110000,北京市,202009,26.3789
A02020P01,水泥产量_当月值,万吨,110000,北京市,202008,31.5581
A02020P01,水泥产量_当月值,万吨,110000,北京市,202007,31.7881
A02020P01,水泥产量_当月值,万吨,110000,北京市,202006,33.9383
A02020P01,水泥产量_当月值,万吨,110000,北京市,202005,27.8745
A02020P01,水泥产量_当月值,万吨,110000,北京市,202004,19.8293
A02020P01,水泥产量_当月值,万吨,110000,北京市,202003,3.1424
A02020P01,水泥产量_当月值,万吨,110000,北京市,201912,22.79
A02020P01,水泥产量_当月值,万吨,110000,北京市,201911,31.6931
A02020P01,水泥产量_当月值,万吨,110000,北京市,201910,20.7136
A02020P01,水泥产量_当月值,万吨,110000,北京市,201909,20.3355
A02020P01,水泥产量_当月值,万吨,110000,北京市,201908,26.8714
A02020P01,水泥产量_当月值,万吨,110000,北京市,201907,36.4424
A02020P01,水泥产量_当月值,万吨,110000,北京市,201906,37.3971
A02020P01,水泥产量_当月值,万吨,110000,北京市,201905,43.1589
A02020P01,水泥产量_当月值,万吨,110000,北京市,201904,32.3285
A02020P01,水泥产量_当月值,万吨,110000,北京市,201903,22.6777
A02020P01,水泥产量_当月值,万吨,110000,北京市,201812,28.6557
A02020P01,水泥产量_当月值,万吨,110000,北京市,201811,38.3083
A02020P01,水泥产量_当月值,万吨,110000,北京市,201810,39.4072
A02020P01,水泥产量_当月值,万吨,110000,北京市,201809,38.5125
A02020P01,水泥产量_当月值,万吨,110000,北京市,201808,40.0518
A02020P01,水泥产量_当月值,万吨,110000,北京市,201807,36.0813
A02020P01,水泥产量_当月值,万吨,110000,北京市,201806,42.7144
A02020P01,水泥产量_当月值,万吨,110000,北京市,201805,46.1149
A02020P01,水泥产量_当月值,万吨,110000,北京市,201804,39.4219
A02020P01,水泥产量_当月值,万吨,110000,北京市,201803,17.9334
A02020P01,水泥产量_当月值,万吨,110000,北京市,201712,26.1375
A02020P01,水泥产量_当月值,万吨,110000,北京市,201711,32.0372
A02020P01,水泥产量_当月值,万吨,110000,北京市,201710,32.7393
A02020P01,水泥产量_当月值,万吨,110000,北京市,201709,43.1441
A02020P01,水泥产量_当月值,万吨,110000,北京市,201708,39.1422
A02020P01,水泥产量_当月值,万吨,110000,北京市,201707,35.6293
A02020P01,水泥产量_当月值,万吨,110000,北京市,201706,32.9173
A02020P01,水泥产量_当月值,万吨,110000,北京市,201705,31.8383
A02020P01,水泥产量_当月值,万吨,110000,北京市,201704,38.5044
A02020P01,水泥产量_当月值,万吨,110000,北京市,201703,32.4635
A02020P01,水泥产量_当月值,万吨,110000,北京市,201612,30.4972
