指标代码,指标,单位,省市代码,省市名称,时间,值
A02020T01,钢材产量_当月值,万吨,110000,北京市,202110,18.27954
A02020T01,钢材产量_当月值,万吨,110000,北京市,202109,16.44565
A02020T01,钢材产量_当月值,万吨,110000,北京市,202108,15.79993
A02020T01,钢材产量_当月值,万吨,110000,北京市,202107,14.8905
A02020T01,钢材产量_当月值,万吨,110000,北京市,202106,17.7546
A02020T01,钢材产量_当月值,万吨,110000,北京市,202105,17.7882
A02020T01,钢材产量_当月值,万吨,110000,北京市,202104,16.3839
A02020T01,钢材产量_当月值,万吨,110000,北京市,202103,17.1416
A02020T01,钢材产量_当月值,万吨,110000,北京市,202012,18.6087
A02020T01,钢材产量_当月值,万吨,110000,北京市,202011,18.1981
A02020T01,钢材产量_当月值,万吨,110000,北京市,202010,17.9676
A02020T01,钢材产量_当月值,万吨,110000,北京市,202009,16.1537
A02020T01,钢材产量_当月值,万吨,110000,北京市,202008,13.7942
A02020T01,钢材产量_当月值,万吨,110000,北京市,202007,12.4024
A02020T01,钢材产量_当月值,万吨,110000,北京市,202006,12.577
A02020T01,钢材产量_当月值,万吨,110000,北京市,202005,9.9596
A02020T01,钢材产量_当月值,万吨,110000,北京市,202004,15.2307
A02020T01,钢材产量_当月值,万吨,110000,北京市,202003,17.9865
A02020T01,钢材产量_当月值,万吨,110000,北京市,201912,17.8547
A02020T01,钢材产量_当月值,万吨,110000,北京市,201911,16.0717
A02020T01,钢材产量_当月值,万吨,110000,北京市,201910,16.2723
A02020T01,钢材产量_当月值,万吨,110000,北京市,201909,15.0447
A02020T01,钢材产量_当月值,万吨,110000,北京市,201908,15.1217
A02020T01,钢材产量_当月值,万吨,110000,北京市,201907,9.7011
A02020T01,钢材产量_当月值,万吨,110000,北京市,201906,13.9714
A02020T01,钢材产量_当月值,万吨,110000,北京市,201905,16.9357
A02020T01,钢材产量_当月值,万吨,110000,北京市,201904,14.8158
A02020T01,钢材产量_当月值,万吨,110000,北京市,201903,15.2355
A02020T01,钢材产量_当月值,万吨,110000,北京市,201812,13.8215
A02020T01,钢材产量_当月值,万吨,110000,北京市,201811,13.8574
A02020T01,钢材产量_当月值,万吨,110000,北京市,201810,15.801
A02020T01,钢材产量_当月值,万吨,110000,北京市,201809,15.8363
A02020T01,钢材产量_当月值,万吨,110000,北京市,201808,14.8438
A02020T01,钢材产量_当月值,万吨,110000,北京市,201807,15.801
