指标代码,指标,单位,省市代码,省市名称,时间,值
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,202112,93.7618
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,202111,76.2322
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,202110,35.8969
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,202109,57.8296
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,202108,57.638
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,202107,43.9408
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,202106,56.5583
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,202105,47.7778
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,202104,52.5367
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,202103,39.4433
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,202012,74.7777
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,202011,68.8497
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,202010,51.4591
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,202009,54.3008
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,202008,59.5399
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,202007,56.0868
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,202006,40.8711
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,202005,48.3002
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,202004,32.6312
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,202003,40.3441
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201912,85.2134
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201911,50.3688
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201910,28.2959
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201909,81.7634
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201908,52.5359
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201907,29.1869
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201906,58.143
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201905,28.6429
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201904,15.2015
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201903,56.0784
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201812,66.8459
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201811,50.3312
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201810,34.2485
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201809,61.4759
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201808,60.9383
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201807,34.4858
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201806,56.9968
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201805,45.7648
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201804,34.8557
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201803,55.7923
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201712,66.3071
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201711,78.663
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201710,66.412
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201709,83.0305
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201708,85.8998
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201707,50.5095
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201706,87.8653
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201705,60.4593
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201704,36.7106
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201703,65.1329
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201612,86.0944
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201611,80.9201
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201610,46.9822
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201609,50.1088
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201608,50.2078
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201607,39.5215
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201606,53.622
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201605,46.1655
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201604,56.0703
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201603,70.6291
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201512,65.8001
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201511,80.9001
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201510,81.9106
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201509,89.2329
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201508,92.5598
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201507,74.9617
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201506,84.357
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201505,70.1188
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201504,69.8539
A02021M01,微型计算机设备产量_当月值,万台,110000,北京市,201503,64.5468
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,202202,46.5107
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,202112,647.3121
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,202111,553.5503
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,202110,477.3181
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,202109,441.4212
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,202108,383.5916
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,202107,325.9536
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,202106,282.0128
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,202105,225.4545
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,202104,177.6767
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,202103,125.14
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,202102,85.7547
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,202012,552.4189
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,202011,477.6412
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,202010,408.7915
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,202009,357.3324
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,202008,303.0316
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,202007,243.4917
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,202006,187.4049
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,202005,146.5338
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,202004,98.2336
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,202003,66.0483
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,202002,25.7042
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,201912,513.2012
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,201911,427.9878
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,201910,377.619
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,201909,349.3231
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,201908,267.5597
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,201907,215.0238
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,201906,185.8369
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,201905,127.6939
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,201904,99.051
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,201903,83.8495
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,201902,27.7711
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,201812,564.4713
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,201811,497.6254
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,201810,447.2942
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,201809,413.0457
A02021M03,微型计算机设备产量_累计值,万台,110000,北京市,201808,351.5698
