指标代码,指标,单位,省市代码,省市名称,时间,值
A02021Q01,复印和胶版印制设备_当月值,万台,110000,北京市,201612,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,110000,北京市,201611,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,110000,北京市,201610,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,110000,北京市,201609,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,110000,北京市,201608,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,110000,北京市,201607,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,110000,北京市,201606,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,110000,北京市,201605,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,110000,北京市,202102,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,110000,北京市,201612,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,110000,北京市,201611,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,110000,北京市,201610,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,110000,北京市,201609,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,110000,北京市,201608,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,110000,北京市,201607,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,110000,北京市,201606,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,110000,北京市,201605,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,120000,天津市,202008,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,120000,天津市,202007,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,120000,天津市,202006,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,120000,天津市,202005,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,120000,天津市,202004,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,120000,天津市,202003,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,120000,天津市,201906,0.0055
A02021Q01,复印和胶版印制设备_当月值,万台,120000,天津市,201905,0.008
A02021Q01,复印和胶版印制设备_当月值,万台,120000,天津市,201904,0.0045
A02021Q01,复印和胶版印制设备_当月值,万台,120000,天津市,201903,0.0025
A02021Q01,复印和胶版印制设备_当月值,万台,120000,天津市,201612,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,120000,天津市,201611,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,120000,天津市,201610,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,120000,天津市,201609,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,120000,天津市,201608,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,120000,天津市,201607,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,120000,天津市,201606,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,120000,天津市,201605,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,120000,天津市,202102,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,120000,天津市,202008,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,120000,天津市,202007,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,120000,天津市,202006,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,120000,天津市,202005,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,120000,天津市,202004,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,120000,天津市,202003,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,120000,天津市,201906,0.0252
A02021Q03,复印和胶版印制设备_累计值,万台,120000,天津市,201905,0.0197
A02021Q03,复印和胶版印制设备_累计值,万台,120000,天津市,201904,0.0117
A02021Q03,复印和胶版印制设备_累计值,万台,120000,天津市,201903,0.0072
A02021Q03,复印和胶版印制设备_累计值,万台,120000,天津市,201902,0.0047
A02021Q03,复印和胶版印制设备_累计值,万台,120000,天津市,201612,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,120000,天津市,201611,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,120000,天津市,201610,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,120000,天津市,201609,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,120000,天津市,201608,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,120000,天津市,201607,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,120000,天津市,201606,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,120000,天津市,201605,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,130000,河北省,202112,0.0032
A02021Q01,复印和胶版印制设备_当月值,万台,130000,河北省,202111,0.0137
A02021Q01,复印和胶版印制设备_当月值,万台,130000,河北省,202110,0.0014
A02021Q01,复印和胶版印制设备_当月值,万台,130000,河北省,202109,0.0009
A02021Q01,复印和胶版印制设备_当月值,万台,130000,河北省,202108,0.0014
A02021Q01,复印和胶版印制设备_当月值,万台,130000,河北省,202107,0.0005
A02021Q01,复印和胶版印制设备_当月值,万台,130000,河北省,202106,0.0041
A02021Q01,复印和胶版印制设备_当月值,万台,130000,河北省,202105,0.0008
A02021Q01,复印和胶版印制设备_当月值,万台,130000,河北省,202104,0.0003
A02021Q01,复印和胶版印制设备_当月值,万台,130000,河北省,202103,0.0007
A02021Q01,复印和胶版印制设备_当月值,万台,130000,河北省,201612,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,130000,河北省,201611,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,130000,河北省,201610,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,130000,河北省,201609,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,130000,河北省,201608,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,130000,河北省,201607,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,130000,河北省,201606,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,130000,河北省,201605,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,130000,河北省,202202,0.0012
A02021Q03,复印和胶版印制设备_累计值,万台,130000,河北省,202112,0.0289
A02021Q03,复印和胶版印制设备_累计值,万台,130000,河北省,202111,0.0257
A02021Q03,复印和胶版印制设备_累计值,万台,130000,河北省,202110,0.012
A02021Q03,复印和胶版印制设备_累计值,万台,130000,河北省,202109,0.0106
A02021Q03,复印和胶版印制设备_累计值,万台,130000,河北省,202108,0.0097
A02021Q03,复印和胶版印制设备_累计值,万台,130000,河北省,202107,0.0083
A02021Q03,复印和胶版印制设备_累计值,万台,130000,河北省,202106,0.0078
A02021Q03,复印和胶版印制设备_累计值,万台,130000,河北省,202105,0.0037
A02021Q03,复印和胶版印制设备_累计值,万台,130000,河北省,202104,0.0029
A02021Q03,复印和胶版印制设备_累计值,万台,130000,河北省,202103,0.0026
A02021Q03,复印和胶版印制设备_累计值,万台,130000,河北省,202102,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,130000,河北省,201612,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,130000,河北省,201611,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,130000,河北省,201610,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,130000,河北省,201609,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,130000,河北省,201608,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,130000,河北省,201607,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,130000,河北省,201606,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,130000,河北省,201605,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,140000,山西省,201612,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,140000,山西省,201611,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,140000,山西省,201610,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,140000,山西省,201609,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,140000,山西省,201608,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,140000,山西省,201607,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,140000,山西省,201606,0.0
A02021Q01,复印和胶版印制设备_当月值,万台,140000,山西省,201605,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,140000,山西省,202102,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,140000,山西省,201612,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,140000,山西省,201611,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,140000,山西省,201610,0.0
A02021Q03,复印和胶版印制设备_累计值,万台,140000,山西省,201609,0.0
