指标代码,指标,单位,省市代码,省市名称,时间,值
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,202112,70.1294
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,202111,101.57
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,202110,58.13
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,202109,43.03
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,202108,33.05
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,202107,24.56
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,202106,27.04
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,202105,34.11
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,202104,32.37
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,202103,10.32
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,202012,107.51
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,202011,76.54
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,202010,74.84
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,202009,70.12
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,202008,49.51
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,202007,42.6
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,202006,38.28
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,202005,34.57
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,202004,26.8325
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,202003,18.98
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201912,36.58
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201911,21.88
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201910,25.625
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201909,14.925
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201908,16.775
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201907,11.13
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201906,13.45
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201905,11.23
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201904,12.72
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201903,6.52
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201812,18.22
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201811,15.58
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201810,10.2
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201809,24.69
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201808,9.0
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201807,7.15
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201806,21.75
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201805,12.75
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201804,7.6
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201803,11.6
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201712,48.3
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201711,29.85
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201710,26.1221
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201709,59.8
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201708,30.65
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201707,14.35
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201706,72.95
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201705,55.85
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201704,6.15
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201703,45.3
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201612,141.4989
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201611,45.85
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201610,53.5
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201609,80.95
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201608,26.25
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201607,9.45
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201606,59.55
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201605,48.3
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201604,16.75
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201603,10.55
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201512,78.27
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201511,78.7
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201510,88.5
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201509,77.7
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201508,40.8
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201507,26.9
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201506,44.9
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201505,33.45
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201504,21.35
A02021C01,发电设备产量_当月值,万千瓦,110000,北京市,201503,28.25
A02021C03,发电设备产量_累计值,万千瓦,110000,北京市,202202,50.16
A02021C03,发电设备产量_累计值,万千瓦,110000,北京市,202112,450.9394
A02021C03,发电设备产量_累计值,万千瓦,110000,北京市,202111,380.81
A02021C03,发电设备产量_累计值,万千瓦,110000,北京市,202110,279.24
A02021C03,发电设备产量_累计值,万千瓦,110000,北京市,202109,220.83
A02021C03,发电设备产量_累计值,万千瓦,110000,北京市,202108,178.08
A02021C03,发电设备产量_累计值,万千瓦,110000,北京市,202107,145.03
