指标代码,指标,单位,省市代码,省市名称,时间,值
A02020U01,十种有色金属产量_当月值,万吨,110000,北京市,201612,0.0
A02020U01,十种有色金属产量_当月值,万吨,110000,北京市,201611,0.0
A02020U01,十种有色金属产量_当月值,万吨,110000,北京市,201610,0.0
A02020U01,十种有色金属产量_当月值,万吨,110000,北京市,201609,0.0
A02020U01,十种有色金属产量_当月值,万吨,110000,北京市,201608,0.0
A02020U01,十种有色金属产量_当月值,万吨,110000,北京市,201607,0.0
A02020U01,十种有色金属产量_当月值,万吨,110000,北京市,201606,0.0
A02020U01,十种有色金属产量_当月值,万吨,110000,北京市,201605,0.0
A02020U03,十种有色金属产量_累计值,万吨,110000,北京市,202102,0.0
A02020U03,十种有色金属产量_累计值,万吨,110000,北京市,201612,0.0
A02020U03,十种有色金属产量_累计值,万吨,110000,北京市,201611,0.0
A02020U03,十种有色金属产量_累计值,万吨,110000,北京市,201610,0.0
A02020U03,十种有色金属产量_累计值,万吨,110000,北京市,201609,0.0
A02020U03,十种有色金属产量_累计值,万吨,110000,北京市,201608,0.0
A02020U03,十种有色金属产量_累计值,万吨,110000,北京市,201607,0.0
A02020U03,十种有色金属产量_累计值,万吨,110000,北京市,201606,0.0
A02020U03,十种有色金属产量_累计值,万吨,110000,北京市,201605,0.0
A02020U01,十种有色金属产量_当月值,万吨,120000,天津市,202110,0.0
A02020U01,十种有色金属产量_当月值,万吨,120000,天津市,202109,0.0
A02020U01,十种有色金属产量_当月值,万吨,120000,天津市,202108,0.0008
A02020U01,十种有色金属产量_当月值,万吨,120000,天津市,202107,0.0
A02020U01,十种有色金属产量_当月值,万吨,120000,天津市,202106,0.0022
A02020U01,十种有色金属产量_当月值,万吨,120000,天津市,202105,0.0012
A02020U01,十种有色金属产量_当月值,万吨,120000,天津市,202104,0.0004
A02020U01,十种有色金属产量_当月值,万吨,120000,天津市,202103,0.0084
A02020U01,十种有色金属产量_当月值,万吨,120000,天津市,202012,0.0395
A02020U01,十种有色金属产量_当月值,万吨,120000,天津市,202011,0.0928
A02020U01,十种有色金属产量_当月值,万吨,120000,天津市,202010,0.0528
A02020U01,十种有色金属产量_当月值,万吨,120000,天津市,202009,0.1242
A02020U01,十种有色金属产量_当月值,万吨,120000,天津市,202008,0.0702
A02020U01,十种有色金属产量_当月值,万吨,120000,天津市,202007,0.0538
A02020U01,十种有色金属产量_当月值,万吨,120000,天津市,202006,0.0445
A02020U01,十种有色金属产量_当月值,万吨,120000,天津市,202005,0.0781
A02020U01,十种有色金属产量_当月值,万吨,120000,天津市,202004,0.1205
A02020U01,十种有色金属产量_当月值,万吨,120000,天津市,202003,0.0863
A02020U01,十种有色金属产量_当月值,万吨,120000,天津市,201912,0.17504
A02020U01,十种有色金属产量_当月值,万吨,120000,天津市,201911,0.20312
A02020U01,十种有色金属产量_当月值,万吨,120000,天津市,201910,0.09149
A02020U01,十种有色金属产量_当月值,万吨,120000,天津市,201909,0.07757
A02020U01,十种有色金属产量_当月值,万吨,120000,天津市,201908,0.06377
