指标代码,指标,单位,省市代码,省市名称,时间,值
A02020901,机制纸及纸板产量_当月值,万吨,110000,北京市,202110,0.30179
A02020901,机制纸及纸板产量_当月值,万吨,110000,北京市,202109,0.29166
A02020901,机制纸及纸板产量_当月值,万吨,110000,北京市,202108,0.18843
A02020901,机制纸及纸板产量_当月值,万吨,110000,北京市,202107,0.28741
A02020901,机制纸及纸板产量_当月值,万吨,110000,北京市,202106,0.29504
A02020901,机制纸及纸板产量_当月值,万吨,110000,北京市,202105,0.2965
A02020901,机制纸及纸板产量_当月值,万吨,110000,北京市,202104,0.26881
A02020901,机制纸及纸板产量_当月值,万吨,110000,北京市,202103,0.30238
A02020901,机制纸及纸板产量_当月值,万吨,110000,北京市,202012,0.29291
A02020901,机制纸及纸板产量_当月值,万吨,110000,北京市,202011,0.29074
A02020901,机制纸及纸板产量_当月值,万吨,110000,北京市,202010,0.29026
A02020901,机制纸及纸板产量_当月值,万吨,110000,北京市,202009,0.29106
A02020901,机制纸及纸板产量_当月值,万吨,110000,北京市,202008,0.27509
A02020901,机制纸及纸板产量_当月值,万吨,110000,北京市,202007,0.35702
A02020901,机制纸及纸板产量_当月值,万吨,110000,北京市,202006,0.3703
A02020901,机制纸及纸板产量_当月值,万吨,110000,北京市,202005,0.35624
A02020901,机制纸及纸板产量_当月值,万吨,110000,北京市,202004,0.39117
A02020901,机制纸及纸板产量_当月值,万吨,110000,北京市,202003,0.39411
A02020901,机制纸及纸板产量_当月值,万吨,110000,北京市,201912,0.3087
A02020901,机制纸及纸板产量_当月值,万吨,110000,北京市,201911,0.38376
A02020901,机制纸及纸板产量_当月值,万吨,110000,北京市,201910,0.38587
A02020901,机制纸及纸板产量_当月值,万吨,110000,北京市,201909,0.39585
A02020901,机制纸及纸板产量_当月值,万吨,110000,北京市,201908,0.30829
A02020901,机制纸及纸板产量_当月值,万吨,110000,北京市,201907,0.33894
A02020901,机制纸及纸板产量_当月值,万吨,110000,北京市,201906,0.35491
A02020901,机制纸及纸板产量_当月值,万吨,110000,北京市,201905,0.30023
