指标代码,指标,单位,省市代码,省市名称,时间,值
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,202110,9.88411
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,202109,9.51347
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,202108,9.72903
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,202107,9.32266
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,202106,9.86758
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,202105,4.41976
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,202104,1.23652
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,202103,9.64561
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,202012,10.14823
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,202011,9.91209
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,202010,9.92038
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,202009,9.95723
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,202008,9.48643
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,202007,8.58844
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,202006,8.76937
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,202005,9.09375
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,202004,8.69702
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,202003,9.79352
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201912,10.17024
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201911,10.02385
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201910,9.2486
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201909,9.75267
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201908,9.49864
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201907,9.39698
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201906,9.68615
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201905,10.21497
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201904,7.84263
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201903,9.23691
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201812,10.26604
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201811,10.48236
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201810,10.87349
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201809,10.83342
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201808,10.87058
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201807,10.02254
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201806,9.19872
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201805,10.20466
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201804,8.67653
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201803,8.57528
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201712,10.97529
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201711,10.52498
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201710,10.97796
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201709,10.7865
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201708,10.65959
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201707,10.44416
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201706,10.65186
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201705,10.20692
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201704,10.58338
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201703,10.98168
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201612,10.99822
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201611,10.29908
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201610,10.56036
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201609,10.77818
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201608,10.79933
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201607,5.32392
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201606,1.16556
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201605,9.92055
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201604,11.18119
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201603,11.48063
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201512,11.62754
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201511,10.83887
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201510,10.669302
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201509,9.64019
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201508,10.274074
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201507,10.867317
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201506,10.510234
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201505,11.007966
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201504,10.597436
A02020L01,初级形态的塑料产量_当月值,万吨,110000,北京市,201503,10.595407
A02020L03,初级形态的塑料产量_累计值,万吨,110000,北京市,202110,82.81759
A02020L03,初级形态的塑料产量_累计值,万吨,110000,北京市,202109,72.93338
A02020L03,初级形态的塑料产量_累计值,万吨,110000,北京市,202108,63.4199
A02020L03,初级形态的塑料产量_累计值,万吨,110000,北京市,202107,53.69097
