指标代码,指标,单位,省市代码,省市名称,时间,值
A02020F01,硫酸产量_当月值,万吨,110000,北京市,201612,0.0
A02020F01,硫酸产量_当月值,万吨,110000,北京市,201611,0.0
A02020F01,硫酸产量_当月值,万吨,110000,北京市,201610,0.0
A02020F01,硫酸产量_当月值,万吨,110000,北京市,201609,0.0
A02020F01,硫酸产量_当月值,万吨,110000,北京市,201608,0.0
A02020F01,硫酸产量_当月值,万吨,110000,北京市,201607,0.0
A02020F01,硫酸产量_当月值,万吨,110000,北京市,201606,0.0
A02020F01,硫酸产量_当月值,万吨,110000,北京市,201605,0.0
A02020F03,硫酸产量_累计值,万吨,110000,北京市,202102,0.0
A02020F03,硫酸产量_累计值,万吨,110000,北京市,201612,0.0
A02020F03,硫酸产量_累计值,万吨,110000,北京市,201611,0.0
A02020F03,硫酸产量_累计值,万吨,110000,北京市,201610,0.0
A02020F03,硫酸产量_累计值,万吨,110000,北京市,201609,0.0
A02020F03,硫酸产量_累计值,万吨,110000,北京市,201608,0.0
A02020F03,硫酸产量_累计值,万吨,110000,北京市,201607,0.0
A02020F03,硫酸产量_累计值,万吨,110000,北京市,201606,0.0
A02020F03,硫酸产量_累计值,万吨,110000,北京市,201605,0.0
A02020F01,硫酸产量_当月值,万吨,120000,天津市,202110,0.67937
A02020F01,硫酸产量_当月值,万吨,120000,天津市,202109,1.73986
A02020F01,硫酸产量_当月值,万吨,120000,天津市,202108,1.7725
A02020F01,硫酸产量_当月值,万吨,120000,天津市,202107,1.76412
A02020F01,硫酸产量_当月值,万吨,120000,天津市,202106,1.71586
A02020F01,硫酸产量_当月值,万吨,120000,天津市,202105,1.82707
A02020F01,硫酸产量_当月值,万吨,120000,天津市,202104,1.69753
A02020F01,硫酸产量_当月值,万吨,120000,天津市,202103,1.57379
A02020F01,硫酸产量_当月值,万吨,120000,天津市,202012,1.93412
A02020F01,硫酸产量_当月值,万吨,120000,天津市,202011,1.86242
A02020F01,硫酸产量_当月值,万吨,120000,天津市,202010,1.93627
A02020F01,硫酸产量_当月值,万吨,120000,天津市,202009,1.71039
A02020F01,硫酸产量_当月值,万吨,120000,天津市,202008,1.84931
A02020F01,硫酸产量_当月值,万吨,120000,天津市,202007,1.82238
A02020F01,硫酸产量_当月值,万吨,120000,天津市,202006,1.62402
A02020F01,硫酸产量_当月值,万吨,120000,天津市,202005,1.65294
A02020F01,硫酸产量_当月值,万吨,120000,天津市,202004,1.68422
A02020F01,硫酸产量_当月值,万吨,120000,天津市,202003,1.8667
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201912,1.93083
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201911,1.55437
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201910,0.71753
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201909,1.58736
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201908,1.61566
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201907,1.60048
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201906,1.5701
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201905,1.6251
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201904,1.76663
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201903,1.81873
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201812,1.90552
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201811,1.86605
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201810,1.8341
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201809,1.78567
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201808,1.81386
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201807,1.59965
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201806,1.69756
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201805,1.71533
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201804,1.75081
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201803,1.70169
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201712,1.78611
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201711,1.73578
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201710,0.68456
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201709,1.36549
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201708,1.38533
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201707,1.38919
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201706,1.25885
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201705,1.1935
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201704,1.4958
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201703,1.7393
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201612,1.81802
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201611,1.75751
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201610,1.75914
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201609,1.61895
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201608,1.5469
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201607,1.6214
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201606,1.62083
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201605,1.83642
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201604,1.81662
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201603,1.78947
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201512,1.83462
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201511,1.82587
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201510,1.0
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201509,1.6
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201508,1.7
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201507,1.738287
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201506,1.5
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201505,1.6
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201504,1.5
A02020F01,硫酸产量_当月值,万吨,120000,天津市,201503,1.5
A02020F03,硫酸产量_累计值,万吨,120000,天津市,202110,17.93088
