指标代码,指标,单位,省市代码,省市名称,时间,值
A02020V01,氧化铝产量_当月值,万吨,110000,北京市,201612,0.0
A02020V01,氧化铝产量_当月值,万吨,110000,北京市,201611,0.0
A02020V01,氧化铝产量_当月值,万吨,110000,北京市,201610,0.0
A02020V01,氧化铝产量_当月值,万吨,110000,北京市,201609,0.0
A02020V01,氧化铝产量_当月值,万吨,110000,北京市,201608,0.0
A02020V01,氧化铝产量_当月值,万吨,110000,北京市,201607,0.0
A02020V01,氧化铝产量_当月值,万吨,110000,北京市,201606,0.0
A02020V01,氧化铝产量_当月值,万吨,110000,北京市,201605,0.0
A02020V03,氧化铝产量_累计值,万吨,110000,北京市,202102,0.0
A02020V03,氧化铝产量_累计值,万吨,110000,北京市,201612,0.0
A02020V03,氧化铝产量_累计值,万吨,110000,北京市,201611,0.0
A02020V03,氧化铝产量_累计值,万吨,110000,北京市,201610,0.0
A02020V03,氧化铝产量_累计值,万吨,110000,北京市,201609,0.0
A02020V03,氧化铝产量_累计值,万吨,110000,北京市,201608,0.0
A02020V03,氧化铝产量_累计值,万吨,110000,北京市,201607,0.0
A02020V03,氧化铝产量_累计值,万吨,110000,北京市,201606,0.0
A02020V03,氧化铝产量_累计值,万吨,110000,北京市,201605,0.0
A02020V01,氧化铝产量_当月值,万吨,120000,天津市,201912,0.00087
A02020V01,氧化铝产量_当月值,万吨,120000,天津市,201911,0.00011
A02020V01,氧化铝产量_当月值,万吨,120000,天津市,201910,0.00011
A02020V01,氧化铝产量_当月值,万吨,120000,天津市,201909,0.0
A02020V01,氧化铝产量_当月值,万吨,120000,天津市,201908,0.0003
A02020V01,氧化铝产量_当月值,万吨,120000,天津市,201907,0.0002
A02020V01,氧化铝产量_当月值,万吨,120000,天津市,201906,0.0006
A02020V01,氧化铝产量_当月值,万吨,120000,天津市,201905,0.0014
A02020V01,氧化铝产量_当月值,万吨,120000,天津市,201904,0.0032
A02020V01,氧化铝产量_当月值,万吨,120000,天津市,201903,0.0033
A02020V01,氧化铝产量_当月值,万吨,120000,天津市,201612,0.0
A02020V01,氧化铝产量_当月值,万吨,120000,天津市,201611,0.0
A02020V01,氧化铝产量_当月值,万吨,120000,天津市,201610,0.0
A02020V01,氧化铝产量_当月值,万吨,120000,天津市,201609,0.0
A02020V01,氧化铝产量_当月值,万吨,120000,天津市,201608,0.0
A02020V01,氧化铝产量_当月值,万吨,120000,天津市,201607,0.0
A02020V01,氧化铝产量_当月值,万吨,120000,天津市,201606,0.0
A02020V01,氧化铝产量_当月值,万吨,120000,天津市,201605,0.0
A02020V03,氧化铝产量_累计值,万吨,120000,天津市,202102,0.0
A02020V03,氧化铝产量_累计值,万吨,120000,天津市,201912,0.01199
A02020V03,氧化铝产量_累计值,万吨,120000,天津市,201911,0.01112
A02020V03,氧化铝产量_累计值,万吨,120000,天津市,201910,0.01101
A02020V03,氧化铝产量_累计值,万吨,120000,天津市,201909,0.0109
A02020V03,氧化铝产量_累计值,万吨,120000,天津市,201908,0.0109
A02020V03,氧化铝产量_累计值,万吨,120000,天津市,201907,0.0106
A02020V03,氧化铝产量_累计值,万吨,120000,天津市,201906,0.0104
A02020V03,氧化铝产量_累计值,万吨,120000,天津市,201905,0.0098
A02020V03,氧化铝产量_累计值,万吨,120000,天津市,201904,0.0084
A02020V03,氧化铝产量_累计值,万吨,120000,天津市,201903,0.0051
A02020V03,氧化铝产量_累计值,万吨,120000,天津市,201612,0.0
A02020V03,氧化铝产量_累计值,万吨,120000,天津市,201611,0.0
A02020V03,氧化铝产量_累计值,万吨,120000,天津市,201610,0.0
A02020V03,氧化铝产量_累计值,万吨,120000,天津市,201609,0.0
A02020V03,氧化铝产量_累计值,万吨,120000,天津市,201608,0.0
A02020V03,氧化铝产量_累计值,万吨,120000,天津市,201607,0.0
A02020V03,氧化铝产量_累计值,万吨,120000,天津市,201606,0.0
A02020V03,氧化铝产量_累计值,万吨,120000,天津市,201605,0.0
A02020V01,氧化铝产量_当月值,万吨,130000,河北省,201905,0.0543
A02020V01,氧化铝产量_当月值,万吨,130000,河北省,201612,0.0
A02020V01,氧化铝产量_当月值,万吨,130000,河北省,201611,0.0
A02020V01,氧化铝产量_当月值,万吨,130000,河北省,201610,0.0
A02020V01,氧化铝产量_当月值,万吨,130000,河北省,201609,0.0
A02020V01,氧化铝产量_当月值,万吨,130000,河北省,201608,0.0
A02020V01,氧化铝产量_当月值,万吨,130000,河北省,201607,0.0
A02020V01,氧化铝产量_当月值,万吨,130000,河北省,201606,0.0
A02020V01,氧化铝产量_当月值,万吨,130000,河北省,201605,0.0
A02020V03,氧化铝产量_累计值,万吨,130000,河北省,202102,0.0
A02020V03,氧化铝产量_累计值,万吨,130000,河北省,201905,0.341
A02020V03,氧化铝产量_累计值,万吨,130000,河北省,201612,0.0
A02020V03,氧化铝产量_累计值,万吨,130000,河北省,201611,0.0
A02020V03,氧化铝产量_累计值,万吨,130000,河北省,201610,0.0
A02020V03,氧化铝产量_累计值,万吨,130000,河北省,201609,0.0
A02020V03,氧化铝产量_累计值,万吨,130000,河北省,201608,0.0
A02020V03,氧化铝产量_累计值,万吨,130000,河北省,201607,0.0
A02020V03,氧化铝产量_累计值,万吨,130000,河北省,201606,0.0
A02020V03,氧化铝产量_累计值,万吨,130000,河北省,201605,0.0
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,202110,169.87419
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,202109,177.49315
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,202108,180.3636
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,202107,175.69168
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,202106,173.23117
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,202105,168.04988
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,202104,152.57131
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,202103,158.38464
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,202012,151.46088
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,202011,154.03416
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,202010,157.26145
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,202009,160.40165
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,202008,158.47746
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,202007,155.54662
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,202006,158.13155
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,202005,142.92643
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,202004,144.76684
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,202003,151.99277
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201912,156.9092
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201911,149.73381
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201910,158.10567
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201909,137.85984
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201908,144.51877
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201907,162.95745
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201906,177.6313
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201905,183.43239
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201904,184.41357
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201903,182.12971
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201812,177.86183
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201811,180.38725
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201810,169.61913
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201809,166.36839
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201808,147.56984
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201807,156.9577
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201806,169.01815
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201805,180.75337
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201804,165.23781
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201803,169.36136
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201712,159.15538
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201711,172.14063
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201710,174.07039
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201709,164.65186
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201708,157.8602
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201707,160.13121
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201706,153.43821
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201705,158.26081
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201704,164.24171
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201703,164.89013
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201612,120.66476
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201611,122.27826
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201610,128.32393
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201609,123.64612
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201608,123.07568
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201607,112.74609
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201606,114.77477
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201605,117.21095
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201604,109.78572
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201603,110.18971
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201512,113.70647
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201511,86.99952
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201510,84.749712
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201509,87.480514
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201508,88.73298
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201507,91.702392
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201506,90.704655
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201505,82.036023
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201504,89.921779
A02020V01,氧化铝产量_当月值,万吨,140000,山西省,201503,96.03383
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,202110,1663.29992
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,202109,1491.30416
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,202108,1313.81101
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,202107,1133.44731
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,202106,957.75563
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,202105,784.52436
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,202104,618.72811
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,202103,466.15677
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,202102,307.77223
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,202012,1812.38831
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,202011,1660.92742
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,202010,1506.92326
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,202009,1349.66191
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,202008,1189.26026
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,202007,1030.7828
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,202006,875.2361
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,202005,716.2104
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,202004,573.28397
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,202003,428.51713
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,202002,276.52436
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201912,1996.26123
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201911,1839.35193
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201910,1689.61813
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201909,1531.51249
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201908,1393.65267
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201907,1249.1338
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201906,1086.17636
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201905,908.54515
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201904,725.32287
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201903,540.54898
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201902,358.51788
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201812,2024.45548
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201811,1846.5936
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201810,1665.07796
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201809,1459.20756
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201808,1292.83921
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201807,1145.26935
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201806,988.31165
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201805,818.74549
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201804,638.40286
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201803,473.16505
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201802,303.57039
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201712,1928.26239
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201711,1769.10701
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201710,1596.96641
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201709,1422.89602
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201708,1258.25416
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201707,1100.38396
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201706,940.25265
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201705,786.8145
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201704,628.55369
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201703,464.31196
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201702,299.42183
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201612,1414.13686
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201611,1293.4722
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201610,1171.19394
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201609,1042.99123
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201608,919.3451
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201607,779.2009
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201606,666.45477
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201605,551.68002
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201604,434.46907
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201603,324.68325
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201602,214.49359
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201512,1272.90729
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201511,981.13648
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201510,894.136754
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201509,809.387142
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201508,721.906628
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201507,633.173648
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201506,541.471156
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201505,450.766511
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201504,368.730488
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201503,278.808709
A02020V03,氧化铝产量_累计值,万吨,140000,山西省,201502,166.912629
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,202110,4.3058
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,202109,3.9046
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,202108,4.2635
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,202107,3.9878
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,202106,4.1303
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,202105,4.12
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,202104,2.649
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,202103,3.6196
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,202012,2.1298
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,202011,2.1719
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,202010,2.4604
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,202009,4.0756
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,202008,3.1858
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,202007,3.9046
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,202006,4.8115
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,202005,3.2013
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,202004,3.102
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,202003,3.7223
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201912,2.9911
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201911,2.9147
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201910,2.3982
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201909,2.5783
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201908,1.6706
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201907,3.5079
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201906,3.145
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201905,3.261
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201904,1.1448
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201903,3.258
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201812,3.1806
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201811,2.6926
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201810,3.3396
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201809,2.8895
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201808,3.6419
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201807,2.8137
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201806,3.3926
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201805,3.0552
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201804,2.6922
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201803,3.2925
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201712,3.3202
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201711,3.4361
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201710,3.2258
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201709,4.2466
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201708,3.4868
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201707,3.4098
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201706,4.2532
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201705,3.6836
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201704,3.3186
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201703,3.6684
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201612,25.5158
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201611,41.8895
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201610,3.6784
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201609,3.7536
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201608,1.9707
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201607,4.1301
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201606,1.2021
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201605,2.2699
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201604,1.29
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201603,1.9948
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201512,6.45834
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201511,6.4
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201510,6.4
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201509,6.4
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201508,6.4
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201507,0.0
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201506,0.0
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201505,0.0
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201504,3.2894
A02020V01,氧化铝产量_当月值,万吨,150000,内蒙古自治区,201503,3.608894
A02020V03,氧化铝产量_累计值,万吨,150000,内蒙古自治区,202110,36.8132
A02020V03,氧化铝产量_累计值,万吨,150000,内蒙古自治区,202109,32.5074
A02020V03,氧化铝产量_累计值,万吨,150000,内蒙古自治区,202108,28.6028
A02020V03,氧化铝产量_累计值,万吨,150000,内蒙古自治区,202107,24.3393
A02020V03,氧化铝产量_累计值,万吨,150000,内蒙古自治区,202106,20.3515
A02020V03,氧化铝产量_累计值,万吨,150000,内蒙古自治区,202105,16.2212
A02020V03,氧化铝产量_累计值,万吨,150000,内蒙古自治区,202104,12.1012
A02020V03,氧化铝产量_累计值,万吨,150000,内蒙古自治区,202103,9.4522
A02020V03,氧化铝产量_累计值,万吨,150000,内蒙古自治区,202102,5.8326
A02020V03,氧化铝产量_累计值,万吨,150000,内蒙古自治区,202012,38.0302
A02020V03,氧化铝产量_累计值,万吨,150000,内蒙古自治区,202011,35.9004
