指标代码,指标,单位,省市代码,省市名称,时间,值
A02020A01,新闻纸产量_当月值,万吨,110000,北京市,201612,0.0
A02020A01,新闻纸产量_当月值,万吨,110000,北京市,201611,0.0
A02020A01,新闻纸产量_当月值,万吨,110000,北京市,201610,0.0
A02020A01,新闻纸产量_当月值,万吨,110000,北京市,201609,0.0
A02020A01,新闻纸产量_当月值,万吨,110000,北京市,201608,0.0
A02020A01,新闻纸产量_当月值,万吨,110000,北京市,201607,0.0
A02020A01,新闻纸产量_当月值,万吨,110000,北京市,201606,0.0
A02020A01,新闻纸产量_当月值,万吨,110000,北京市,201605,0.0
A02020A03,新闻纸产量_累计值,万吨,110000,北京市,202102,0.0
A02020A03,新闻纸产量_累计值,万吨,110000,北京市,201612,0.0
A02020A03,新闻纸产量_累计值,万吨,110000,北京市,201611,0.0
A02020A03,新闻纸产量_累计值,万吨,110000,北京市,201610,0.0
A02020A03,新闻纸产量_累计值,万吨,110000,北京市,201609,0.0
A02020A03,新闻纸产量_累计值,万吨,110000,北京市,201608,0.0
A02020A03,新闻纸产量_累计值,万吨,110000,北京市,201607,0.0
A02020A03,新闻纸产量_累计值,万吨,110000,北京市,201606,0.0
A02020A03,新闻纸产量_累计值,万吨,110000,北京市,201605,0.0
A02020A01,新闻纸产量_当月值,万吨,120000,天津市,201612,0.0
A02020A01,新闻纸产量_当月值,万吨,120000,天津市,201611,0.0
A02020A01,新闻纸产量_当月值,万吨,120000,天津市,201610,0.0
A02020A01,新闻纸产量_当月值,万吨,120000,天津市,201609,0.0
A02020A01,新闻纸产量_当月值,万吨,120000,天津市,201608,0.0
A02020A01,新闻纸产量_当月值,万吨,120000,天津市,201607,0.0
A02020A01,新闻纸产量_当月值,万吨,120000,天津市,201606,0.0
A02020A01,新闻纸产量_当月值,万吨,120000,天津市,201605,0.0
A02020A03,新闻纸产量_累计值,万吨,120000,天津市,202102,0.0
A02020A03,新闻纸产量_累计值,万吨,120000,天津市,201612,0.0
A02020A03,新闻纸产量_累计值,万吨,120000,天津市,201611,0.0
A02020A03,新闻纸产量_累计值,万吨,120000,天津市,201610,0.0
A02020A03,新闻纸产量_累计值,万吨,120000,天津市,201609,0.0
A02020A03,新闻纸产量_累计值,万吨,120000,天津市,201608,0.0
A02020A03,新闻纸产量_累计值,万吨,120000,天津市,201607,0.0
A02020A03,新闻纸产量_累计值,万吨,120000,天津市,201606,0.0
A02020A03,新闻纸产量_累计值,万吨,120000,天津市,201605,0.0
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,202110,2.3068
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,202109,2.2858
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,202108,2.1085
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,202107,1.9829
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,202106,2.2549
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,202105,2.1413
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,202104,2.1033
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,202103,2.1486
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,202012,2.8767
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,202011,2.1654
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,202010,2.4059
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,202009,2.2364
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,202008,2.5101
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,202007,2.4122
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,202006,2.3999
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,202005,2.4578
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,202004,2.3305
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,202003,2.3536
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,201912,2.0662
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,201911,2.20862
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,201910,2.32209
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,201909,2.09891
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,201908,2.2548
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,201907,2.241
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,201906,3.66556
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,201905,3.26667
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,201904,3.20261
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,201903,3.26972
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,201812,2.36715
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,201811,4.69619
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,201810,2.57512
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,201809,2.12333
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,201808,2.57659
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,201807,2.46793
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,201806,3.44131
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,201805,2.007
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,201804,3.35315
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,201803,3.48314
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,201712,2.61225
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,201711,3.14085
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,201710,2.98237
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,201709,3.63581
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,201708,5.34358
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,201707,4.02666
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,201706,4.93695
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,201705,4.17944
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,201704,3.8261
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,201703,4.4684
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,201612,2.16059
A02020A01,新闻纸产量_当月值,万吨,130000,河北省,201611,2.66374
