指标代码,指标,单位,省市代码,省市名称,时间,值
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,202110,2.6523
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,202109,2.6103
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,202108,2.0874
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,202107,2.1391
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,202106,3.8354
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,202105,4.4949
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,202104,3.2251
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,202103,4.4284
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,202012,3.9372
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,202011,3.7429
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,202010,4.162
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,202009,4.0155
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,202008,4.0277
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,202007,4.0087
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,202006,4.0593
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,202005,4.1702
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,202004,3.9529
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,202003,3.8971
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,201912,4.105
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,201911,4.0242
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,201910,5.2012
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,201909,4.7836
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,201908,5.1901
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,201907,5.0321
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,201906,4.7464
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,201905,4.8411
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,201904,4.8342
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,201903,4.9543
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,201812,5.0174
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,201811,4.539
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,201810,4.5191
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,201809,4.6235
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,201808,4.6945
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,201807,4.6638
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,201806,4.3329
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,201805,4.5857
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,201804,4.4749
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,201803,4.3689
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,201712,5.144
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,201711,4.6784
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,201710,4.8388
A02020Q01,平板玻璃产量_当月值,万重量箱,110000,北京市,201709,4.459
