指标代码,指标,单位,省市代码,省市名称,时间,值
A02020I01,农用氮磷钾化肥(折纯)产量_当月值,万吨,110000,北京市,201612,0.0
A02020I01,农用氮磷钾化肥(折纯)产量_当月值,万吨,110000,北京市,201611,0.0
A02020I01,农用氮磷钾化肥(折纯)产量_当月值,万吨,110000,北京市,201610,0.0
A02020I01,农用氮磷钾化肥(折纯)产量_当月值,万吨,110000,北京市,201609,0.0
A02020I01,农用氮磷钾化肥(折纯)产量_当月值,万吨,110000,北京市,201608,0.0
A02020I01,农用氮磷钾化肥(折纯)产量_当月值,万吨,110000,北京市,201607,0.0
A02020I01,农用氮磷钾化肥(折纯)产量_当月值,万吨,110000,北京市,201606,0.0
A02020I01,农用氮磷钾化肥(折纯)产量_当月值,万吨,110000,北京市,201605,0.0
A02020I03,农用氮磷钾化肥(折纯)产量_累计值,万吨,110000,北京市,202102,0.0
A02020I03,农用氮磷钾化肥(折纯)产量_累计值,万吨,110000,北京市,201612,0.0
A02020I03,农用氮磷钾化肥(折纯)产量_累计值,万吨,110000,北京市,201611,0.0
A02020I03,农用氮磷钾化肥(折纯)产量_累计值,万吨,110000,北京市,201610,0.0
A02020I03,农用氮磷钾化肥(折纯)产量_累计值,万吨,110000,北京市,201609,0.0
A02020I03,农用氮磷钾化肥(折纯)产量_累计值,万吨,110000,北京市,201608,0.0
A02020I03,农用氮磷钾化肥(折纯)产量_累计值,万吨,110000,北京市,201607,0.0
A02020I03,农用氮磷钾化肥(折纯)产量_累计值,万吨,110000,北京市,201606,0.0
A02020I03,农用氮磷钾化肥(折纯)产量_累计值,万吨,110000,北京市,201605,0.0
A02020I01,农用氮磷钾化肥(折纯)产量_当月值,万吨,120000,天津市,202110,5.30261
A02020I01,农用氮磷钾化肥(折纯)产量_当月值,万吨,120000,天津市,202109,3.40025
A02020I01,农用氮磷钾化肥(折纯)产量_当月值,万吨,120000,天津市,202108,3.93156
A02020I01,农用氮磷钾化肥(折纯)产量_当月值,万吨,120000,天津市,202107,4.79704
A02020I01,农用氮磷钾化肥(折纯)产量_当月值,万吨,120000,天津市,202106,4.98578
A02020I01,农用氮磷钾化肥(折纯)产量_当月值,万吨,120000,天津市,202105,5.14512
A02020I01,农用氮磷钾化肥(折纯)产量_当月值,万吨,120000,天津市,202104,5.30909
