date,state,value,sector
2019-01-01,Anhui,0.0027008492046672623,Aviation
2019-01-01,Beijing,0.019237506032664088,Aviation
2019-01-01,Fujian,0.009197500896438456,Aviation
2019-01-01,Gansu,0.003244859116419776,Aviation
2019-01-01,Guangdong,0.02720654010607656,Aviation
2019-01-01,Guangxi,0.0051624051614795295,Aviation
2019-01-01,Guizhou,0.005388364833172093,Aviation
2019-01-01,Hainan,0.008001923559197259,Aviation
2019-01-01,Hebei,0.002601647398403238,Aviation
2019-01-01,Henan,0.005790861057196073,Aviation
2019-01-01,Heilongjiang,0.0044599923656862646,Aviation
2019-01-01,Hubei,0.006277269918677353,Aviation
2019-01-01,Hunan,0.005975397751860836,Aviation
2019-01-01,Jilin,0.0029307200592454696,Aviation
2019-01-01,Jiangsu,0.010389167053196945,Aviation
2019-01-01,Jiangxi,0.003281304224757286,Aviation
2019-01-01,Liaoning,0.007470180540205474,Aviation
2019-01-01,InnerMongolia,0.004896089198563812,Aviation
2019-01-01,Ningxia,0.00199470300735628,Aviation
2019-01-01,Qinghai,0.001444470759740906,Aviation
2019-01-01,Shandong,0.011146158620812509,Aviation
2019-01-01,Shanxi,0.003621577090152666,Aviation
2019-01-01,Shaanxi,0.009082832142402715,Aviation
2019-01-01,Shanghai,0.021652127802057417,Aviation
2019-01-01,Sichuan,0.011935506334914947,Aviation
2019-01-01,Tianjin,0.004233499349889911,Aviation
2019-01-01,Tibet,0.0010222408447266421,Aviation
2019-01-01,Xinjiang,0.006681899511907678,Aviation
2019-01-01,Yunnan,0.012536761734202834,Aviation
2019-01-01,Zhejiang,0.01247151609952824,Aviation
2019-01-01,Chongqing,0.00825792822439948,Aviation
2019-02-01,Anhui,0.003059031737653188,Aviation
2019-02-01,Beijing,0.021788754961039762,Aviation
2019-02-01,Fujian,0.010417259542176144,Aviation
2019-02-01,Gansu,0.0036751874203818234,Aviation
2019-02-01,Guangdong,0.030814630269769435,Aviation
2019-02-01,Guangxi,0.005847035519162219,Aviation
2019-02-01,Guizhou,0.006102961620457608,Aviation
2019-02-01,Hainan,0.00906312654833124,Aviation
2019-02-01,Hebei,0.002946673938013812,Aviation
2019-02-01,Henan,0.006558836284414128,Aviation
2019-02-01,Heilongjiang,0.005051469801701136,Aviation
2019-02-01,Hubei,0.007109751952780848,Aviation
2019-02-01,Hunan,0.006767845956174263,Aviation
2019-02-01,Jilin,0.0033193877169877795,Aviation
2019-02-01,Jiangsu,0.011766962660703454,Aviation
2019-02-01,Jiangxi,0.003716465823816564,Aviation
2019-02-01,Liaoning,0.008460864575111676,Aviation
2019-02-01,InnerMongolia,0.005545401136392888,Aviation
2019-02-01,Ningxia,0.00225923750061672,Aviation
2019-02-01,Qinghai,0.0016360342852624438,Aviation
2019-02-01,Shandong,0.012624345304084739,Aviation
2019-02-01,Shanxi,0.004101865161516684,Aviation
2019-02-01,Shaanxi,0.010287383591565382,Aviation
2019-02-01,Shanghai,0.024523600214243185,Aviation
2019-02-01,Sichuan,0.01351837511711935,Aviation
2019-02-01,Tianjin,0.0047949396250142875,Aviation
2019-02-01,Tibet,0.001157808878089308,Aviation
2019-02-01,Xinjiang,0.0075680429101383714,Aviation
2019-02-01,Yunnan,0.014199368097282263,Aviation
2019-02-01,Zhejiang,0.014125469685305758,Aviation
2019-02-01,Chongqing,0.00935308216469352,Aviation
2019-03-01,Anhui,0.002885396259881971,Aviation
2019-03-01,Beijing,0.020551990781338066,Aviation
2019-03-01,Fujian,0.00982595942083115,Aviation
2019-03-01,Gansu,0.003466577971914208,Aviation
2019-03-01,Guangdong,0.02906554313759748,Aviation
2019-03-01,Guangxi,0.005515148538906865,Aviation
2019-03-01,Guizhou,0.005756547870072486,Aviation
2019-03-01,Hainan,0.00854868915660683,Aviation
2019-03-01,Hebei,0.0027794160665882794,Aviation
2019-03-01,Henan,0.006186546367363077,Aviation
2019-03-01,Heilongjiang,0.004764740389361612,Aviation
2019-03-01,Hubei,0.006706191191393317,Aviation
2019-03-01,Hunan,0.006383692319708938,Aviation
2019-03-01,Jilin,0.003130974022205635,Aviation
2019-03-01,Jiangsu,0.011099051256464553,Aviation
2019-03-01,Jiangxi,0.0035055133479086637,Aviation
2019-03-01,Liaoning,0.007980612525165917,Aviation
2019-03-01,InnerMongolia,0.005230635400588747,Aviation
2019-03-01,Ningxia,0.0021309996082177402,Aviation
2019-03-01,Qinghai,0.0015431703926538731,Aviation
2019-03-01,Shandong,0.011907767505481956,Aviation
2019-03-01,Shanxi,0.0038690368098829534,Aviation
2019-03-01,Shaanxi,0.009703455434511479,Aviation
2019-03-01,Shanghai,0.02313160189416783,Aviation
2019-03-01,Sichuan,0.012751050772863835,Aviation
2019-03-01,Tianjin,0.004522771271078796,Aviation
2019-03-01,Tibet,0.001092089815668261,Aviation
2019-03-01,Xinjiang,0.0071384688294512996,Aviation
2019-03-01,Yunnan,0.013393389514819937,Aviation
2019-03-01,Zhejiang,0.013323685693540921,Aviation
2019-03-01,Chongqing,0.00882218643376334,Aviation
2019-04-01,Anhui,0.0028354669136525933,Aviation
2019-04-01,Beijing,0.02019635593225623,Aviation
2019-04-01,Fujian,0.009655929488797284,Aviation
2019-04-01,Gansu,0.003406591766831264,Aviation
2019-04-01,Guangdong,0.02856258845271084,Aviation
2019-04-01,Guangxi,0.005419713549704795,Aviation
2019-04-01,Guizhou,0.005656935669250338,Aviation
2019-04-01,Hainan,0.00840076130813689,Aviation
2019-04-01,Hebei,0.0027313206181281574,Aviation
2019-04-01,Henan,0.006079493405579309,Aviation
2019-04-01,Heilongjiang,0.004682290579641796,Aviation
2019-04-01,Hubei,0.006590146214649229,Aviation
2019-04-01,Hunan,0.006273227913663855,Aviation
2019-04-01,Jilin,0.0030767951601327046,Aviation
2019-04-01,Jiangsu,0.010906991545045817,Aviation
2019-04-01,Jiangxi,0.003444853399016029,Aviation
2019-04-01,Liaoning,0.007842514763194112,Aviation
2019-04-01,InnerMongolia,0.005140123671039919,Aviation
2019-04-01,Ningxia,0.00209412445913242,Aviation
2019-04-01,Qinghai,0.0015164671318584591,Aviation
2019-04-01,Shandong,0.011701713642147265,Aviation
2019-04-01,Shanxi,0.003802086394392099,Aviation
2019-04-01,Shaanxi,0.009535545330534674,Aviation
2019-04-01,Shanghai,0.022731329052661727,Aviation
2019-04-01,Sichuan,0.01253040460454422,Aviation
2019-04-01,Tianjin,0.004444508532664068,Aviation
2019-04-01,Tibet,0.001073192123424663,Aviation
2019-04-01,Xinjiang,0.007014943653138817,Aviation
2019-04-01,Yunnan,0.013161628216876855,Aviation
2019-04-01,Zhejiang,0.01309313056137636,Aviation
2019-04-01,Chongqing,0.00866952594581722,Aviation
2019-05-01,Anhui,0.0029300226783838673,Aviation
2019-05-01,Beijing,0.020869854138412153,Aviation
2019-05-01,Fujian,0.009977930705813197,Aviation
2019-05-01,Gansu,0.003520193124014816,Aviation
2019-05-01,Guangdong,0.02951507969175396,Aviation
2019-05-01,Guangxi,0.005600447508140105,Aviation
2019-05-01,Guizhou,0.005845580394980022,Aviation
2019-05-01,Hainan,0.00868090579015891,Aviation
2019-05-01,Hebei,0.002822403363100383,Aviation
2019-05-01,Henan,0.006282229380164452,Aviation
2019-05-01,Heilongjiang,0.004838433317305325,Aviation
2019-05-01,Hubei,0.006809911189516933,Aviation
2019-05-01,Hunan,0.006482424451932026,Aviation
2019-05-01,Jilin,0.003179398621272395,Aviation
2019-05-01,Jiangsu,0.011270712568025705,Aviation
2019-05-01,Jiangxi,0.0035597306864083513,Aviation
2019-05-01,Liaoning,0.00810404311229231,Aviation
2019-05-01,InnerMongolia,0.0053115340028580425,Aviation
2019-05-01,Ningxia,0.00216395829803998,Aviation
2019-05-01,Qinghai,0.0015670375365605211,Aviation
2019-05-01,Shandong,0.012091936669181036,Aviation
2019-05-01,Shanxi,0.003928876513107682,Aviation
2019-05-01,Shaanxi,0.009853532035481605,Aviation
2019-05-01,Shanghai,0.023489362303405557,Aviation
2019-05-01,Sichuan,0.012948262412748617,Aviation
2019-05-01,Tianjin,0.004592721830846892,Aviation
2019-05-01,Tibet,0.001108980409807197,Aviation
2019-05-01,Xinjiang,0.007248874565354923,Aviation
2019-05-01,Yunnan,0.013600535761579026,Aviation
2019-05-01,Zhejiang,0.013529753879742838,Aviation
2019-05-01,Chongqing,0.008958633059611181,Aviation
2019-06-01,Anhui,0.002874825247741876,Aviation
2019-06-01,Beijing,0.020476695977961028,Aviation
2019-06-01,Fujian,0.009789960782526289,Aviation
2019-06-01,Gansu,0.003453877727467648,Aviation
2019-06-01,Guangdong,0.02895905786427888,Aviation
2019-06-01,Guangxi,0.00549494309850694,Aviation
2019-06-01,Guizhou,0.005735458032858216,Aviation
2019-06-01,Hainan,0.00851736995857748,Aviation
2019-06-01,Hebei,0.0027692333262171243,Aviation
2019-06-01,Henan,0.006163881176566257,Aviation
2019-06-01,Heilongjiang,0.004747284163608273,Aviation
2019-06-01,Hubei,0.006681622216419697,Aviation
2019-06-01,Hunan,0.0063603048599175285,Aviation
2019-06-01,Jilin,0.00311950330504306,Aviation
2019-06-01,Jiangsu,0.011058388486082912,Aviation
2019-06-01,Jiangxi,0.0034926704588146285,Aviation
2019-06-01,Liaoning,0.007951374547331852,Aviation
2019-06-01,InnerMongolia,0.005211472309858777,Aviation
2019-06-01,Ningxia,0.0021231924231034397,Aviation
2019-06-01,Qinghai,0.001537516793811388,Aviation
2019-06-01,Shandong,0.011864141901396981,Aviation
2019-06-01,Shanxi,0.0038548621068598683,Aviation
2019-06-01,Shaanxi,0.009667905604969768,Aviation
2019-06-01,Shanghai,0.023046856361000366,Aviation
2019-06-01,Sichuan,0.012704335694455704,Aviation
2019-06-01,Tianjin,0.004506201529626577,Aviation
2019-06-01,Tibet,0.001088088807259116,Aviation
2019-06-01,Xinjiang,0.007112316150976244,Aviation
2019-06-01,Yunnan,0.01334432114763353,Aviation
2019-06-01,Zhejiang,0.01327487269507152,Aviation
2019-06-01,Chongqing,0.00878986524405704,Aviation
2019-07-01,Anhui,0.0029398046580388637,Aviation
2019-07-01,Beijing,0.02093952885120219,Aviation
2019-07-01,Fujian,0.010011242364416832,Aviation
2019-07-01,Gansu,0.0035319454076318717,Aviation
2019-07-01,Guangdong,0.02961361678199232,Aviation
2019-07-01,Guangxi,0.00561914479126616,Aviation
2019-07-01,Guizhou,0.005865096062526624,Aviation
